title,dataset_global_id
The Politics of Diplomacy: How the United States Builds Multilateral Military Coalitions,10.7910/DVN/ZAPWHZ
Mapping the Boundaries of Elite Cues: How Elites Shape Mass Opinion across International Issues,10.7910/DVN/GGN0AV
Down the Rathole? Public Support for US Foreign Aid,10.7910/DVN/K5MT68
Aiming at the Wrong Targets: The Domestic Consequences of International Efforts to Build Institutions,10.7910/DVN/LP1F7C
Islamophobia and Media Portrayals of Muslim Women: A Computational Text Analysis of US News Coverage,10.7910/DVN/W8AAYK
The Benefits and Burdens of Nuclear Latency,10.7910/DVN/MFR950
Economic Incentives and the Effectiveness of Nonproliferation Norms: German Major Conventional Arms Transfers 1953–2013,10.7910/DVN/3EUZ4G
Diplomacy Through Agents,10.7910/DVN/UVC4CI
Who Gets What from International Organizations? The Case of the International Atomic Energy Agency’s Technical Cooperation,10.7910/DVN/XVAEWG
"Protection Not for Sale, But for Tax Compliance",10.7910/DVN/NZCGYX
Industrial Fragmentation over Trade: The Role of Variation in Global Engagement,10.7910/DVN/2DLCPZ
Rumor Has It: The Adoption of Unverified Information in Conflict Zones,10.7910/DVN/KMRVWY
Government-Sponsored Mass Killing and Civil War Reoccurrence,10.7910/DVN/QUBP7M
Conflict Recurrence and Postconflict Justice: Addressing Motivations and Opportunities for Sustainable Peace,10.7910/DVN/X2MB9M
Military Technology and the Duration of Civil Conflict,10.7910/DVN/TYZK9Z
"Term Limits, Leader Preferences, and Interstate Conflict",10.7910/DVN/EMK9FB
External Threat and Alliance Formation,10.7910/DVN/UR5TNI
Why Dominant Governing Parties Are Cross-Nationally Influential,10.7910/DVN/IGLWYD
Relative Water Scarcity and Country Relations along Cross-Boundary Rivers: Evidence from the Aral Sea Basin,10.7910/DVN/44XF6M
Nationalism and Conflict: Lessons from International Sports,10.7910/DVN/R1M1ID
Peaceful Uncertainty: When Power Shocks Do Not Create Commitment Problems,10.7910/DVN/XY2TUK
The Democratic Peace and the Wisdom of Crowds,10.7910/DVN/YAPXVG
"By Fait Accompli, Not Coercion: How States Wrest Territory from Their Adversaries",10.7910/DVN/VCKGUZ
"Entry, Vulnerability, and Trade Policy: Why Some Autocrats Like International Trade",10.7910/DVN/M3CIGK
All Crises are Global: Capital Cycles in an Imbalanced International Political Economy,10.7910/DVN/CTMZX8
Service Firms in the Politics of US Trade Policy,10.7910/DVN/BTUTYP
"Life, Death, or Zombie? The Vitality of International Organizations",10.7910/DVN/2QS4R8
Only Here to Help? Bargaining and the Perverse Incentives of International Institutions,10.7910/DVN/0UNYW3
"Financial Data Transparency, International Institutions, and Sovereign Borrowing Costs",10.7910/DVN/FAG8BP
When Will States Strike First? Battlefield Advantages and Rationalist War,10.7910/DVN/P3SPTY
Killing Two Birds with One Stone? Examining the Diffusion Effect of Militant Leadership Decapitation,10.7910/DVN/VFNSX6
Commercial Diplomacy and Political Risk,10.7910/DVN/MJ4RFL
The New Public Address System: Why Do World Leaders Adopt Social Media?,10.7910/DVN/TF046M
The Things They Carried: Generational Effects of the Vietnam War on Elite Opinion,10.7910/DVN/2AV2CC
The Rise Predicts the Fall: How the Method of Leader Entry Affects the Method of Leader Removal in Dictatorships,10.7910/DVN/B47FTE
Elections and Capital Flight: Evidence from Africa,10.7910/DVN/4L80PR
A Comparative Analysis of Inequality and Redistribution in Democracies,10.7910/DVN/EM3QGY
Apples and Dragon Fruits: The Determinants of Aid and Other Forms of State Financing from China to Africa,10.7910/DVN/RTFF2X
Bypass Aid and Unrest in Autocracies,10.7910/DVN/3YK0HL
"Voters Get What They Want (When They Pay Attention): Human Rights, Policy Benefits, and Foreign Aid",10.7910/DVN/TLBTYD
Cleansing the Caliphate: Insurgent Violence against Sexual Minorities,10.7910/DVN/VMOCHO
"State Capacity, Insurgency, and Civil War: A Disaggregated Analysis",10.7910/DVN/G8AF5G
Mass Media and the Diffusion of Collective Action in Authoritarian Regimes: The June 1953 East German Uprising,10.7910/DVN/56L9JP
"How to Keep Officers in the Barracks: Causes, Agents, and Types of Military Coups",10.7910/DVN/N1DE4Q
"Intra-Industry Trade, Global Value Chains, and Preferential Tariff Liberalization",10.7910/DVN/JOBDDI
"Political Relations, Leader Stability, and Economic Coercion",10.7910/DVN/BEAPLB
The Intertemporal Tradeoff in Mobilizing Support for War,10.7910/DVN/YGKKRU
Monopoly Rents and Foreign Direct Investment in Fixed Assets,10.7910/DVN/2NDL6R
The Value of Precision in Probability Assessment: Evidence from a Large-Scale Geopolitical Forecasting Tournament,10.7910/DVN/D9FAZL
Resisting Rights to Renounce Imperialism: East African Churches’ Strategic Symbolic Resistance to LGBTQ Inclusion,10.7910/DVN/DVMT2R
"Selecting for Shame: The Monitoring of Workers’ Rights by the International Labour Organization, 1989 to 2011",10.7910/DVN/FSKY7K
Human Rights and Democratic Arms Transfers: Rhetoric Versus Reality with Different Types of Major Weapon Systems,10.7910/DVN/BEOQV2
Symposium: Popular Culture Matters,10.7910/DVN/OEBTZA
Symposium: The Constraining Effect of Arms Control Treaties,10.7910/DVN/QPQBFB
"The Legacy Of Wartime Violence on Intimate-Partner Abuse: Microlevel Evidence from Peru, 1980-2009",10.7910/DVN/GFBDQO
Replication Data for: Moral Hazard and Financial Crises: Evidence from American Troop Deployments,10.7910/DVN/O7WKNO
"Replication Data for: Coup-Proofing in the Shadow of Intervention: Alliances, Moral Hazard, and Violence in Authoritarian Regimes",10.7910/DVN/2IO3DL
Symposium: Culture and Otherness in Principal-Agent Theory,10.7910/DVN/2BKCC0
Replication Data for: Immigration and International Law,10.7910/DVN/IMVRJG
Replication Data for: Domestic Demand for Human Rights: Free Speech and the Freedom-Security Trade-Off,10.7910/DVN/6EOZAY
"Replication Data for: Fuel Subsidies Limit Democratization: Evidence from a Global Sample, 1990–2014",10.7910/DVN/0J05KV
Replication Data for: The Promise and Peril of Peacekeeping Economies,10.7910/DVN/S9VBBL
Replication Data for: Tariff Evasion and Trade Policies,10.7910/DVN/H9XFYR
Replication Data for: Compensating Autocratic Elites: How International Demands for Economic Liberalization Can Lead to More Repressive Dictatorships,10.7910/DVN/BBXQIT
Replication Data for: What Were the Consequences of Decolonization?,10.7910/DVN/SVSLO2
Replication Data for: History and Ethnic Conflict: Does Precolonial Centralization Matter?,10.7910/DVN/E9O8QK
"Replication Data for: Can We Change the Topic, Please? Assessing the Theoretical Construction of International Relations Scholarship",10.7910/DVN/JLAWY2
Replication Data for: Words Matter: How WTO Rulings Handle Controversy,10.7910/DVN/74JESF
"Replication Data for: The Strength of Weak Review: National Courts, Interpretive Canons, and Human Rights Treaties",10.7910/DVN/YNA0IL
Replication Data for: Tracing the Legacy: China's Historical Aid an d Contemporary Investment in Africa,10.7910/DVN/TK9JNU
"Replication Data for: David and Goliath? Small Developing Countries, Large Emerging Markets, and South-South Preferential Trade Agreements",10.7910/DVN/8EWBO9
Replication Data for: Nudging the Needle: Foreign Lobbies and US Human Rights Ratings,10.7910/DVN/RKMJNR
Replication Data for: The Political Economy of Financial Reform: de Jure Liberalization vs. de Facto Implementation,10.7910/DVN/OBRR7O
Replication Data for: Are the Contents of International Treaties Copied and Pasted? Evidence from Preferential Trade Agreements,10.7910/DVN/Q0N8Y0
"Replication Data for: Blue Helmets, Red Flags: Institutional, Societal, and Military Determinants of Peacekeeping Abuses",10.7910/DVN/RGIMXH
Replication Data for: Power Sharing and the Rule of Law in the Aftermath of Civil War,10.7910/DVN/LSAYBS
Replication Data for: The Risks of Election Observation: International Condemnation and Post-Election Violence,10.7910/DVN/XFQZI2
"Replication Data for: Competitive Intervention, Protracted Conflict, and the Global Prevalence of Civil War",10.7910/DVN/WQA7TS
"Replication Data for: Economic Crisis, Natural Resources, and Irregular Leader Removal in Autocracies",10.7910/DVN/TDTZHE
Replication Data for: Building Trust: The Effect of US Troop Deployments on Public Opinion in Peru,10.7910/DVN/1CBIQW
Replication Data for: Opinion-Formation and Issue-Framing Effects of Russian News in Kyrgyzstan,10.7910/DVN/DMBKBJ
"Replication Data for: One Dyadic Peace Leads to Another? Conflict Systems, Terminations, and Net Reduction in Fighting Groups",10.7910/DVN/PNI3YB
Replication Data for: Regulatory Convergence in the Financial Periphery: How Interdependence Shapes Regulators’ Decisions,10.7910/DVN/VBNPJS
Replication Data for: Boilerplate in International Trade Agreements,10.7910/DVN/VXDQKV
"Replication Data for: Electoral Rules, Interest Group Pressures, and the Price of Democratic Default",10.7910/DVN/WC7URM
Replication Data for: Do Self-Reporting Regimes Matter? Evidence from the Convention Against Torture,10.7910/DVN/XYJXU5
Replication Data for: Human Rights versus National Interests: Shifting US Public Attitudes on the International Criminal Court,10.7910/DVN/VHV4CO
Replication Data for: Promoting Compliance with Human Rights: The Performance of the United Nations’ Universal Periodic Review and Treaty Bodies,10.7910/DVN/LIMPMU
Replication Data for: Legitimacy and the Cognitive Sources of International Institutional Change: The Case of Regional Parliamentarization,10.7910/DVN/GCPM1D
Replication Data for: The Dark Side of Cooperation: International Organizations and Member Corruption,10.7910/DVN/0S5YSH
Replication Data for: How Do Prior Rulings Affect Future Disputes?,10.7910/DVN/D6OQUK
Replication Data for: Density and Decline in the Founding of International NGOs in the United States,10.7910/DVN/JJVUNZ
Replication Data for: The Causes and Effects of Leaks in International Negotiations,10.7910/DVN/YOBC8Z
Replication Data for: Destroying Trust in Government: Effects of a Broken Pact among Colombian Ex-Combatants,10.7910/DVN/20YVPN
Replication Data for: The Chilling Effect of International Investment Disputes: Limited Challenges to State Sovereignty,10.7910/DVN/BHNDHH
Replication Data for: The Limits of Collective Financial Statecraft: Regional Development Banks and Voting Alignment with the United States at the United Nations General Assembly,10.7910/DVN/P4EYHH
Replication Data for: Foreign Policy Preferences in Ukraine: Trade and Ethnolinguistic Identity,10.7910/DVN/KBSJOZ
Replication Data for: Settling Resistant Territorial Disputes: The Territorial Boundary Peace in Latin America,10.7910/DVN/L80DZI
Replication Data for: When States Crack Down on Human Rights Defenders,10.7910/DVN/EL7MH0
"Replication Data for: Human Rights on the March: Repression, Oppression, and Protest in Latin America",10.7910/DVN/2NNBF9
"Replication Data for: The Path of the Boomerang: Human Rights Campaigns, Third-Party Pressure, and Human Rights",10.7910/DVN/XT6RCE
Replication Data for: A Growing Queer Divide: The Divergence between Transnational Advocacy Networks and Foreign Aid in Diffusing LGBT Policies,10.7910/DVN/XINDPB
Replication Data for: Transnational Ties and Support for Foreign Aid,10.7910/DVN/S0VCUQ
Replication Data for: Heterogeneous Effects of Development Aid on Violent Unrest in Postwar Countries: Village-Level Evidence from Nepal,10.7910/DVN/1M5XOJ
Replication Data for: When Organizations Rebel: Introducing the Foundations of Rebel Group Emergence (FORGE) Dataset,10.7910/DVN/IIQEEM
"Replication Data for: Allegiance, Ability, and Achievement in the American Civil War: Commander Traits and Battlefield Military Effectiveness",10.7910/DVN/7PJPJ9
Replication Data for: The Relationship between Contributors’ Domestic Abuses and Peacekeeper Misconduct in United Nations Peacekeeping Operations,10.7910/DVN/CBNJB2
Replication Data for: Rebel Group Attrition and Reversion to Violence: Micro-Level Evidence from Syria,10.7910/DVN/P8VP8L
Replication Data for: Under the Roof of Rebels: Civilian Targeting After Territorial Takeover in Sierra Leone,10.7910/DVN/BEKPWV
Replication Data for: Who Wants to Be a Suicide Bomber? Evidence from Islamic State Recruits,10.7910/DVN/M8INWW
Replication Data for: Exporting Murder: US Deportations and the Spread of Violence,10.7910/DVN/YSAKX8
Replication Data for: Backlash and Judicial Restraint: Evidence from the European Court of Human Rights,10.7910/DVN/H39FCV
Replication Data for: Selling Out or Standing Firm? Explaining the Design of Civil War Peace Agreements,10.7910/DVN/2JKA7I
"Replication Data for: Thinking outside the Box: Globalization, Labor Rights, and the Making of Preferential Trade Agreements",10.7910/DVN/H3PQEX
Replication Data for: Trust and Support for Comprehensive Trade Agreements in the European Parliament,10.7910/DVN/JV5OPA
Replication Data for: Debt or Alive: Burundi's Fiscal Response to Economic Sanctions,10.7910/DVN/T9ZRHO
Replication Data for: Why is the Mass Public Not More Supportive of Free Trade? Evidence from the United States,10.7910/DVN/8PVLQM
Replication Data for: Bread Before Guns or Butter: Introducing Surplus Domestic Product,10.7910/DVN/BUOKNI
Replication Data for: Leaders and Default,10.7910/DVN/LVK5M9
Replication Data for: State Disengagement: Evidence from French West Africa,10.7910/DVN/FSJFKY
Replication Data for: Civil Conflict and Agenda-Setting Speed in the United Nations Security Council,10.7910/DVN/SXN5J6
Replication Data for: Illiberal Norm Diffusion: How Do Governments Learn to Restrict Nongovernmental Organizations?,10.7910/DVN/DCLRIT
"Replication Data for: Updating the Militarized Interstate Dispute Data: A Response to Gibler, Miller, and Little",10.7910/DVN/PRJNG9
"Replication Data for: The Importance of Correct Measurement: A Response to Palmer, et al",10.7910/DVN/6CWQNQ
Replication Data for: Do Walls Work? The Effectiveness of Border Barriers in Containing the Cross-Border Spread of Violent Militancy,10.7910/DVN/ISL3JV
Replication Data for: When Prospective Leader Turnover Promotes Peace,10.7910/DVN/KDPJUC
Replication Data for: The Micro-Foundations of the Resource Curse: Mineral Ownership and Local Economic Well-Being in Sub-Saharan Africa,10.7910/DVN/A4LII3
Replication Data for: Productive Pacifists: The Rise of Production-Oriented States and Decline of Profit-Motivated Conquest,10.7910/DVN/EASYOE
Replication Data for: The Domestic Impact of International Standards,10.7910/DVN/D17RVD
Replication Data for: Demanding Truth: The Global Transitional Justice Network and the Creation of Truth Commissions,10.7910/DVN/QCWXD8
Replication Data for: Why International Organizations Commit to Liberal Norms,10.7910/DVN/0ZPJNK
"Replication Data for: ""The Politics of Trade Adjustment vs. Trade Protection""",10.7910/DVN/LV2CAJ
"Replication Data for ""Strangers in Hostile Lands: Exposure to Refugees and Right-wing Support in Germany’s Eastern Regions""",10.7910/DVN/C6NONY
Replication Data for: The Representation Gap and Political Sophistication: A Contrarian Perspective,10.7910/DVN/NQ0F7P
Replication Data for: Self-Selection Into Public Service When Corruption is Widespread: The Anomalous Russian Case,10.7910/DVN/QEIICM
Replication Data for The Politics of Ethnic Identity in Sub-Saharan Africa,10.7910/DVN/J4EUVP
Replication Data for: Barking Up the Wrong Tree: How Political Alignment Shapes Electoral Backlash from Natural Disasters,10.7910/DVN/NDHS9Q
