file_in,title,journal,average marginal component effect,average treatment effect,carr.{20}exper,\bcausal\b,causal inference,choice experi...9,coefficient,condition,"conduct.{1,70}exper",confidence interval,joint analysis,joint experiment,control,control condition,control group,design,difference-in-differences,\beffect\b,estimator,"experi.{1,120}conduct",experi.{20}carri,"experi.{1,40}we","experi.{1,30}design","experiment.{1,10}design","experiment.{1,10}group","experiment.{1,10}manipul","experiment.{1,10}research",field experiment,"group.{1,10}treat",instrumental variable,interaction,internet experiment,intervention,"i{1,20}ran","i{1,20}random",lab experiment,laboratory experiment,likelihood estimator,list experim,list survey,manipulat,marginal means,maximum likelihood estimator,measure,mechanical turk,mturk,multilevel experiment,natural experiment,null result,\bols\b,"original.{1,10}experim",\bour\b,"our.{1,10}game","our.{1,20}experi","our.{1,30}find",p <,p =,p >,p<,p=,p>,participa,"participants.{1,30}assign",plot,polimetrix,post-test,posttest,pre-experiment,pre-test,predict,predicted probab,pretest,qualtrics,quasi-experi,random utility model,"random.{1,30}assign",randomi[sz]ed control trial,rct,rdd,recruit,"recruit.{1,20}participa","recruit.{1,20}respond","recruit.{1,20}subject",regression,respon,"respond.{1,10}were",review,sample size,simulat,statistical significance,statistically significant,"study.{1,20}experi",subject,"subject.{1,20}recruit",survey experi,systematic review,the experi,this experi,treatment effect,treatment group,thought experi,group experi,"use.{1,30}experi","using.{1,10}experiment","utili[sz].{1,70}exper",validity,vignette,vignette experiment,\bwe\b,"we.{1,150}experiment","we.{1,20}carr","we.{1,20}conduct","we.{1,20}design","we.{1,20}field","we.{1,20}find","we.{1,20}ran","we.{1,20}randomi","we.{1,20}recrui","we.{1,20}test","we.{1,40}design",yougov,µ,β,computation,regression discontinuity,discrete choice,cluster,choice experi...131,monte carlo,player,"experi.{1,10}condition","experi.{1,10}session",counterfact,count_experiment,exp_header,exp_sum,exp_avg,nchar
10.1017_s0020818316000473,Emotions and the micro-foundations of commitment problems,International Organization,0,0,0,6,1,0,1,57,1,5,0,0,8,0,0,12,0,21,0,4,0,9,5,4,0,0,1,0,0,0,4,0,1,2,0,2,3,0,1,0,1,0,0,29,0,2,0,0,0,0,0,74,2,10,2,1,0,0,0,0,0,8,0,4,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,4,43,0,10,0,1,0,2,0,60,0,1,0,7,0,0,0,0,0,4,2,0,1,0,0,119,20,0,3,1,0,8,4,0,0,0,1,0,0,0,0,0,0,3,0,0,35,9,0,0,56,0,641,4.81954887218045,91617
10.1016_j.electstud.2015.01.001,Beauty contests and strategic voting,Electoral Studies,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,11,0,12,0,1,0,16,6,4,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,21,0,0,0,0,0,0,1,32,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,1,0,0,3,11,0,0,0,1,0,0,1,75,0,0,0,9,2,0,0,0,0,1,0,0,2,0,0,83,27,0,0,2,0,0,2,0,1,1,2,0,0,0,1,0,0,7,0,0,19,0,0,0,51,0,417,3.13533834586466,44012
10.1146_annurev-polisci-090216-023229,The {Challenge} of {Big} {Data} and {Data} {Science,Annual Review of Political Science,0,0,0,19,8,0,0,3,0,0,0,0,11,0,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,0,0,0,0,2,0,0,13,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,42,0,0,0,1,0,1,0,0,0,1,0,0,0,9,8,0,58,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,6,0,1,1,0,0,0,10,0,264,1.98496240601504,120594
10.1017_s000305541600023x,"Reaching the {Individual}: {EU} {Accession}, {NGOs}, and {Human} {Rights",American Political Science Review,0,6,0,3,3,0,2,18,0,0,0,0,16,2,0,3,0,18,0,0,0,1,0,0,0,0,0,3,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,1,0,1,0,11,0,0,0,0,0,34,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,3,0,0,0,2,13,0,22,0,2,0,11,0,42,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,286,2.15037593984962,102660
10.1017_s0022381612000448,Turning personal experience into political attitudes: the effect of local weather on americans' perceptions about global warming,The Journal of Politics,0,0,0,2,0,0,3,10,0,0,0,0,10,0,0,4,0,54,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,27,0,1,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,4,45,1,11,0,0,0,4,1,2,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,51,0,0,2,1,1,3,1,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,1,7,0,326,2.45112781954887,59354
10.1093_ijpor_edu019,Who knows? {Question} format and political knowledge,International Journal of Public Opinion Research,0,0,0,0,0,0,2,16,0,2,0,0,5,0,0,0,0,12,0,1,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,31,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,6,0,1,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,4,102,2,2,0,0,1,1,0,2,0,4,0,3,2,1,0,0,0,1,0,0,4,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,263,1.97744360902256,62083
10.1016_j.electstud.2017.10.006,Minor language variations in campaign advertisements: the effects of pronoun use and message orientation on voter responses,Electoral Studies,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,8,0,0,0,2,0,5,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,1,0,0,0,80,23,0,0,0,0,33,0,0,0,0,6,0,0,7,0,7,0,0,0,1,0,0,0,2,0,0,0,0,65,0,4,1,2,0,0,0,4,0,0,0,5,2,0,0,0,0,4,0,0,1,0,0,80,14,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,400,3.00751879699248,90969
10.1111_j.1467-9299.2011.01971.x,Implementing eu natura 2000 at the project level: lessons from the veluwe border lakes in the netherlands,Public Administration,0,0,0,31,4,0,0,2,0,0,0,0,3,0,0,74,0,3,0,0,0,0,1,0,0,0,1,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,1,0,1,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,212,1.59398496240602,58366
10.1007_s10784-012-9174-1,"A model of dynamic climate governance: dream big, win small","International Environmental Agreements: Politics, Law and Economics",0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,76,0.571428571428571,72407
10.1093_ijpor_edu007,Aversive racism in spain–testing the theory,International Journal of Public Opinion Research,0,0,0,1,0,0,1,20,0,0,0,0,0,0,0,3,0,9,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,2,0,0,0,1,0,25,0,0,0,0,0,22,1,0,0,1,0,0,1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,1,5,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,193,1.45112781954887,73526
10.1093_poq_nfz006,Partisanship and question-wording effects: experimental evidence from latin america,Public Opinion Quarterly,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6,0,12,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,81,1,3,0,0,1,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,179,1.34586466165414,52562
10.1016_j.marpol.2019.02.050,Ecological connectivity between the areas beyond national jurisdiction and coastal waters: safeguarding interests of coastal communities in developing countries,Marine Policy,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,9,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,2,0,0,0,0,13,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,107,0.804511278195489,93407
10.1016_j.ejpoleco.2010.05.002,Macroeconomic volatilities and the labor market: first results from the euro experiment,European Journal of Political Economy,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,2,0,14,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,1,0,55,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,7,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,84,6,0,1,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,9,1,301,2.26315789473684,67677
10.1111_j.1748-5991.2010.01091.x,"Approval regulation and endogenous consumer confidence: theory and analogies to licensing, safety, and financial regulation",Regulation \& Governance,0,0,0,0,0,0,1,8,4,0,0,0,7,0,0,1,0,6,0,3,0,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,10,0,5,0,0,0,5,0,0,0,4,0,0,0,1,0,4,0,0,1,0,0,54,15,0,1,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,8,0,0,0,56,0,250,1.8796992481203,83887
10.1007_s11109-015-9316-6,Participation in the wake of adversity: blame attribution and policy-oriented evaluations,Political Behavior,0,0,0,0,0,0,6,13,0,0,0,0,7,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,37,0,0,3,0,0,0,0,0,0,194,0,7,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57,2,10,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,1,0,0,0,0,5,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,5,0,476,3.57894736842105,81898
10.1017_s0007123419000656,A populist paradox? {How} brexit softened anti-immigrant attitudes,British Journal of Political Science,0,2,0,16,2,0,1,4,1,3,1,0,60,0,9,13,0,23,0,1,0,2,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,32,0,2,2,3,1,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,19,3,10,0,0,0,3,0,4,0,2,0,1,0,6,4,0,0,1,1,0,1,0,0,97,7,0,2,0,1,9,1,0,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,18,0,388,2.91729323308271,75130
10.1002_polq.12803,The puzzle of democratic divergence in the arab world: theory confronts experience in egypt and tunisia,Political Science Quarterly,0,0,0,7,0,0,0,12,0,0,0,0,11,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,5,0,0,0,1,0,7,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,103,0.774436090225564,116800
10.1016_j.ejpoleco.2017.08.002,Public opinion and the political economy of educational reforms: a survey,European Journal of Political Economy,0,0,0,2,1,0,0,4,0,0,0,0,27,0,24,12,0,0,0,0,0,1,3,2,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,3,110,12,1,3,1,0,0,0,3,0,21,0,0,2,0,19,0,0,0,0,0,0,0,0,26,7,0,2,0,0,0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,0,327,2.45864661654135,138851
10.1177_0022002714564426,Punishment and cooperation in stochastic social dilemmas,Journal of Conflict Resolution,0,0,0,1,0,0,21,7,5,0,0,0,4,0,0,6,0,29,0,1,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,2,0,22,0,4,5,0,0,0,8,7,6,4,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,46,5,0,21,0,0,0,2,0,74,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,90,7,0,10,1,0,13,10,0,0,0,1,0,0,0,0,0,0,3,0,0,15,0,0,0,33,0,458,3.44360902255639,74008
10.1017_s1049096512000510,2012 apsa teaching and learning conference and track summaries,PS: Political Science \& Politics,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,24,0,0,0,0,0,4,2,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,70,0,2,1,0,0,0,0,0,0,106,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17,1,5,0,68,0,0,1,11,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,121,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,467,3.51127819548872,144194
10.1177_0022002713492636,Emotion regulation and the cultivation of political tolerance,Journal of Conflict Resolution,0,0,0,8,0,0,4,43,1,1,0,0,36,15,1,5,0,26,0,0,0,3,2,1,0,2,0,0,0,0,12,0,6,0,0,0,0,0,0,0,26,0,0,21,0,0,0,0,0,0,0,44,0,3,5,3,0,0,0,0,0,37,2,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,1,0,0,0,5,14,0,11,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,0,0,62,8,0,3,0,0,1,9,0,0,2,0,0,0,0,1,0,0,0,0,0,0,7,0,0,14,0,459,3.45112781954887,79275
10.1017_s1474745621000069,Trade law in a data-driven economy: the need for modesty and resilience,World Trade Review,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,54,0,1,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,189,1.42105263157895,117994
10.1111_pops.12374,Do disagreeable political discussion networks undermine attitude strength?,Political Psychology,0,0,0,2,1,0,6,4,0,1,0,0,10,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,0,0,3,0,58,0,3,9,1,0,0,0,0,0,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35,7,7,0,0,0,1,0,9,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,71,1,0,1,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,327,2.45864661654135,65233
10.1093_pan_mpr008,"Fixed-effects vector decomposition: properties, reliability, and instruments",Political Analysis,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,10,0,7,121,0,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,7,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,101,5,0,0,1,0,1,8,0,0,7,3,0,0,0,2,0,0,0,0,2,0,0,0,0,13,0,399,3,72387
10.1017_s1049096509990680,Assessing student learning outcomes in united states government courses,PS: Political Science \& Politics,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,10,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,123,0.924812030075188,26881
10.1017_s1537592719002792,"Chains of persuasion: a framework for religion in democracy. {By} benjamin r. {Hertzberg}. {New} york: oxford university press, 2019. 224p. \$65.00 cloth.",Perspectives on Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,23,0.172932330827068,18553
10.1093_ejil_chaa029,What is wrong with investment arbitration? {Evidence} from a set of behavioural experiments,European Journal of International Law,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,16,0,10,0,1,0,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,10,0,7,6,0,0,0,0,47,2,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,0,8,34,8,8,0,0,0,8,0,4,1,0,0,8,2,0,0,0,0,1,0,0,0,0,0,33,18,0,1,1,1,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,56,1,290,2.18045112781955,85581
10.1111_padm.12656,Improving public services by mining citizen feedback: an application of natural language processing,Public Administration,0,0,0,0,0,0,2,2,0,0,0,0,7,0,0,7,0,2,0,0,0,3,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,9,0,1,1,3,0,0,0,0,0,7,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,86,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,6,0,229,1.7218045112782,63670
10.1111_ajps.12209,"Policy attitudes in institutional context: rules, uncertainty, and the mass politics of public investment",American Journal of Political Science,0,0,0,3,0,0,1,49,0,0,0,0,15,3,1,14,0,25,0,0,0,3,2,2,0,2,0,0,1,0,9,0,3,1,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,4,0,26,0,0,0,18,3,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,46,2,3,1,1,1,5,1,30,0,5,0,6,1,4,0,0,0,0,0,0,0,26,7,66,8,0,0,2,1,8,2,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,36,0,456,3.42857142857143,69401
10.1017_pan.2020.34,Publication biases in replication studies,Political Analysis,0,0,0,0,0,0,0,6,1,3,1,2,1,0,0,9,0,2,0,4,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,51,0,7,3,4,0,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,22,4,0,10,12,3,18,0,15,0,2,0,0,0,0,0,0,0,1,2,22,2,95,15,0,1,1,0,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,51,0,378,2.84210526315789,65841
10.1017_s0007123415000629,Open/closed list and party choice: experimental evidence from the uk,British Journal of Political Science,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,12,0,32,0,1,0,6,3,2,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,49,0,14,0,6,0,0,0,0,0,4,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,18,57,3,4,1,0,0,0,1,4,0,5,0,2,0,0,18,0,0,0,0,0,7,0,0,89,14,1,0,2,0,0,3,0,0,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,29,1,406,3.05263157894737,63437
10.1007_s11109-018-9509-x,Foreclosure's fallout: economic adversity and voter turnout,Political Behavior,0,0,0,1,1,0,6,6,0,0,0,0,8,0,2,1,0,13,0,0,0,3,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,45,0,0,6,0,0,0,6,0,0,30,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,8,0,0,0,2,0,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,84,0,0,0,0,0,12,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,279,2.09774436090226,55576
10.1177_1065912918795059,Do voters discount political scandals over time?,Political Research Quarterly,0,0,0,0,0,0,14,4,0,0,0,0,3,0,0,2,0,10,0,0,0,1,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,1,0,0,0,4,0,24,0,0,4,6,0,0,0,0,0,1,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,11,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,77,6,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,234,1.7593984962406,62773
10.1080_13563467.2016.1198757,Governing new global health-care markets: the case of stem cell treatments,New Political Economy,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,79,0.593984962406015,73312
10.1146_annurev-polisci-072012-113556,How {Do} {Campaigns} {Matter}?,Annual Review of Political Science,0,0,0,2,0,0,0,8,2,0,0,0,1,0,0,7,0,25,0,0,0,1,2,2,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,7,0,0,0,3,0,3,0,3,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,167,1.25563909774436,77692
10.1093_pan_mps022,A case for registering studies of political outcomes: an application in the 2010 house elections,Political Analysis,0,0,0,8,2,0,2,1,3,0,0,0,6,0,0,126,0,6,0,1,0,1,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,2,0,0,1,5,0,59,5,0,0,0,0,23,1,0,0,0,0,7,0,0,0,2,0,0,0,0,0,5,4,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,1,0,0,0,0,19,0,341,2.56390977443609,77514
10.1017_s0007123419000243,When deliberation produces persuasion rather than polarization: measuring and modeling small group dynamics in a field experiment,British Journal of Political Science,0,0,0,16,0,0,1,6,0,0,0,0,5,0,0,22,0,29,0,0,0,0,1,1,0,0,0,8,0,1,16,0,2,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,32,0,0,5,0,0,0,0,0,0,79,7,0,0,17,0,0,20,2,0,0,0,0,0,18,4,0,0,5,2,1,0,5,75,0,10,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,113,1,0,0,2,0,5,5,1,0,4,6,0,0,17,0,0,0,0,0,0,0,0,0,0,13,1,605,4.54887218045113,73343
10.1007_s11109-010-9112-2,When corrections fail: the persistence of political misperceptions,Political Behavior,0,0,0,1,0,0,2,25,9,5,0,0,13,3,3,12,0,71,0,6,0,7,4,3,1,2,1,0,0,0,21,0,1,1,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,5,0,27,0,8,1,0,0,0,0,0,0,13,2,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,9,25,1,8,0,1,2,12,8,54,0,0,0,14,2,1,3,0,0,5,0,0,1,0,0,105,29,0,10,2,0,11,4,1,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,69,0,597,4.48872180451128,85803
10.1111_ajps.12139,Institutional sources of legitimate authority: an experimental investigation,American Journal of Political Science,0,0,0,4,1,0,2,11,1,7,0,0,11,0,0,7,0,9,0,2,0,5,1,0,1,0,2,2,0,0,4,0,26,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,1,0,40,0,5,4,3,5,0,0,0,0,3,1,3,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,2,0,0,0,4,10,0,10,0,0,2,8,0,24,1,0,0,10,0,2,1,0,1,0,0,0,0,0,0,58,6,0,5,0,0,6,5,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,31,1,351,2.6390977443609,79281
