dataverse_identifier,id,identifier,persistentUrl,authority,publicationDate,storageIdentifier,title,dataset_global_id
isq,3814239,DVN/OBRR7O,https://doi.org/10.7910/DVN/OBRR7O,10.7910,2020-04-24,s3://10.7910/DVN/OBRR7O,,10.7910/DVN/OBRR7O
isq,3819772,DVN/Q0N8Y0,https://doi.org/10.7910/DVN/Q0N8Y0,10.7910,2020-04-27,s3://10.7910/DVN/Q0N8Y0,,10.7910/DVN/Q0N8Y0
isq,3824468,DVN/RGIMXH,https://doi.org/10.7910/DVN/RGIMXH,10.7910,2020-05-04,s3://10.7910/DVN/RGIMXH,,10.7910/DVN/RGIMXH
isq,3825812,DVN/LSAYBS,https://doi.org/10.7910/DVN/LSAYBS,10.7910,2020-05-05,s3://10.7910/DVN/LSAYBS,,10.7910/DVN/LSAYBS
isq,3835256,DVN/XFQZI2,https://doi.org/10.7910/DVN/XFQZI2,10.7910,2020-05-15,s3://10.7910/DVN/XFQZI2,,10.7910/DVN/XFQZI2
isq,3835274,DVN/WQA7TS,https://doi.org/10.7910/DVN/WQA7TS,10.7910,2020-05-15,s3://10.7910/DVN/WQA7TS,,10.7910/DVN/WQA7TS
isq,3841111,DVN/TDTZHE,https://doi.org/10.7910/DVN/TDTZHE,10.7910,2020-05-18,s3://10.7910/DVN/TDTZHE,,10.7910/DVN/TDTZHE
isq,3843667,DVN/1CBIQW,https://doi.org/10.7910/DVN/1CBIQW,10.7910,2020-05-22,s3://10.7910/DVN/1CBIQW,,10.7910/DVN/1CBIQW
isq,3849288,DVN/DMBKBJ,https://doi.org/10.7910/DVN/DMBKBJ,10.7910,2020-05-25,s3://10.7910/DVN/DMBKBJ,,10.7910/DVN/DMBKBJ
isq,3891425,DVN/PNI3YB,https://doi.org/10.7910/DVN/PNI3YB,10.7910,2020-06-22,s3://10.7910/DVN/PNI3YB,,10.7910/DVN/PNI3YB
isq,3988259,DVN/VBNPJS,https://doi.org/10.7910/DVN/VBNPJS,10.7910,2020-07-22,s3://10.7910/DVN/VBNPJS,,10.7910/DVN/VBNPJS
isq,4005173,DVN/VXDQKV,https://doi.org/10.7910/DVN/VXDQKV,10.7910,2020-08-05,s3://10.7910/DVN/VXDQKV,,10.7910/DVN/VXDQKV
isq,4093142,DVN/WC7URM,https://doi.org/10.7910/DVN/WC7URM,10.7910,2020-09-24,s3://10.7910/DVN/WC7URM,,10.7910/DVN/WC7URM
isq,4093149,DVN/XYJXU5,https://doi.org/10.7910/DVN/XYJXU5,10.7910,2020-09-24,s3://10.7910/DVN/XYJXU5,,10.7910/DVN/XYJXU5
isq,4098047,DVN/VHV4CO,https://doi.org/10.7910/DVN/VHV4CO,10.7910,2020-09-29,s3://10.7910/DVN/VHV4CO,,10.7910/DVN/VHV4CO
isq,4105730,DVN/LIMPMU,https://doi.org/10.7910/DVN/LIMPMU,10.7910,2020-10-08,s3://10.7910/DVN/LIMPMU,,10.7910/DVN/LIMPMU
isq,4105734,DVN/GCPM1D,https://doi.org/10.7910/DVN/GCPM1D,10.7910,2020-10-08,s3://10.7910/DVN/GCPM1D,,10.7910/DVN/GCPM1D
isq,4139068,DVN/0S5YSH,https://doi.org/10.7910/DVN/0S5YSH,10.7910,2020-10-13,s3://10.7910/DVN/0S5YSH,,10.7910/DVN/0S5YSH
isq,4160003,DVN/D6OQUK,https://doi.org/10.7910/DVN/D6OQUK,10.7910,2020-10-29,s3://10.7910/DVN/D6OQUK,,10.7910/DVN/D6OQUK
isq,4170015,DVN/JJVUNZ,https://doi.org/10.7910/DVN/JJVUNZ,10.7910,2020-11-11,s3://10.7910/DVN/JJVUNZ,,10.7910/DVN/JJVUNZ
isq,4175617,DVN/YOBC8Z,https://doi.org/10.7910/DVN/YOBC8Z,10.7910,2020-11-17,s3://10.7910/DVN/YOBC8Z,,10.7910/DVN/YOBC8Z
isq,4202244,DVN/20YVPN,https://doi.org/10.7910/DVN/20YVPN,10.7910,2020-12-01,s3://10.7910/DVN/20YVPN,,10.7910/DVN/20YVPN
isq,4264329,DVN/BHNDHH,https://doi.org/10.7910/DVN/BHNDHH,10.7910,2020-12-17,s3://10.7910/DVN/BHNDHH,,10.7910/DVN/BHNDHH
isq,4287991,DVN/P4EYHH,https://doi.org/10.7910/DVN/P4EYHH,10.7910,2021-01-06,s3://10.7910/DVN/P4EYHH,,10.7910/DVN/P4EYHH
isq,4373310,DVN/KBSJOZ,https://doi.org/10.7910/DVN/KBSJOZ,10.7910,2021-02-08,s3://10.7910/DVN/KBSJOZ,,10.7910/DVN/KBSJOZ
isq,4377829,DVN/L80DZI,https://doi.org/10.7910/DVN/L80DZI,10.7910,2021-04-14,s3://10.7910/DVN/L80DZI,,10.7910/DVN/L80DZI
isq,4416893,DVN/EL7MH0,https://doi.org/10.7910/DVN/EL7MH0,10.7910,2021-02-22,s3://10.7910/DVN/EL7MH0,,10.7910/DVN/EL7MH0
isq,4417335,DVN/2NNBF9,https://doi.org/10.7910/DVN/2NNBF9,10.7910,2021-02-23,s3://10.7910/DVN/2NNBF9,,10.7910/DVN/2NNBF9
isq,4420039,DVN/XT6RCE,https://doi.org/10.7910/DVN/XT6RCE,10.7910,2021-04-14,s3://10.7910/DVN/XT6RCE,,10.7910/DVN/XT6RCE
isq,4446138,DVN/XINDPB,https://doi.org/10.7910/DVN/XINDPB,10.7910,2021-03-13,s3://10.7910/DVN/XINDPB,,10.7910/DVN/XINDPB
isq,4507715,DVN/S0VCUQ,https://doi.org/10.7910/DVN/S0VCUQ,10.7910,2021-04-08,s3://10.7910/DVN/S0VCUQ,,10.7910/DVN/S0VCUQ
isq,4508497,DVN/1M5XOJ,https://doi.org/10.7910/DVN/1M5XOJ,10.7910,2021-04-08,s3://10.7910/DVN/1M5XOJ,,10.7910/DVN/1M5XOJ
isq,4552057,DVN/IIQEEM,https://doi.org/10.7910/DVN/IIQEEM,10.7910,2021-04-14,s3://10.7910/DVN/IIQEEM,,10.7910/DVN/IIQEEM
isq,4552060,DVN/7PJPJ9,https://doi.org/10.7910/DVN/7PJPJ9,10.7910,2021-04-14,s3://10.7910/DVN/7PJPJ9,,10.7910/DVN/7PJPJ9
isq,4604562,DVN/CBNJB2,https://doi.org/10.7910/DVN/CBNJB2,10.7910,2021-05-04,s3://10.7910/DVN/CBNJB2,,10.7910/DVN/CBNJB2
isq,4631831,DVN/P8VP8L,https://doi.org/10.7910/DVN/P8VP8L,10.7910,2021-05-08,s3://10.7910/DVN/P8VP8L,,10.7910/DVN/P8VP8L
isq,4631836,DVN/BEKPWV,https://doi.org/10.7910/DVN/BEKPWV,10.7910,2021-05-08,s3://10.7910/DVN/BEKPWV,,10.7910/DVN/BEKPWV
isq,4655579,DVN/M8INWW,https://doi.org/10.7910/DVN/M8INWW,10.7910,2021-05-17,s3://10.7910/DVN/M8INWW,,10.7910/DVN/M8INWW
isq,4656648,DVN/YSAKX8,https://doi.org/10.7910/DVN/YSAKX8,10.7910,2021-05-18,s3://10.7910/DVN/YSAKX8,,10.7910/DVN/YSAKX8
isq,4776590,DVN/H39FCV,https://doi.org/10.7910/DVN/H39FCV,10.7910,2021-06-03,s3://10.7910/DVN/H39FCV,,10.7910/DVN/H39FCV
isq,4776592,DVN/2JKA7I,https://doi.org/10.7910/DVN/2JKA7I,10.7910,2021-06-03,s3://10.7910/DVN/2JKA7I,,10.7910/DVN/2JKA7I
isq,4805980,DVN/H3PQEX,https://doi.org/10.7910/DVN/H3PQEX,10.7910,2021-06-14,s3://10.7910/DVN/H3PQEX,,10.7910/DVN/H3PQEX
isq,4805983,DVN/JV5OPA,https://doi.org/10.7910/DVN/JV5OPA,10.7910,2021-06-14,s3://10.7910/DVN/JV5OPA,,10.7910/DVN/JV5OPA
isq,4809944,DVN/T9ZRHO,https://doi.org/10.7910/DVN/T9ZRHO,10.7910,2021-06-19,s3://10.7910/DVN/T9ZRHO,,10.7910/DVN/T9ZRHO
isq,4809953,DVN/8PVLQM,https://doi.org/10.7910/DVN/8PVLQM,10.7910,2021-06-19,s3://10.7910/DVN/8PVLQM,,10.7910/DVN/8PVLQM
isq,4810408,DVN/BUOKNI,https://doi.org/10.7910/DVN/BUOKNI,10.7910,2021-06-20,s3://10.7910/DVN/BUOKNI,,10.7910/DVN/BUOKNI
isq,4871497,DVN/LVK5M9,https://doi.org/10.7910/DVN/LVK5M9,10.7910,2021-07-03,s3://10.7910/DVN/LVK5M9,,10.7910/DVN/LVK5M9
isq,4880191,DVN/FSJFKY,https://doi.org/10.7910/DVN/FSJFKY,10.7910,2021-07-07,s3://10.7910/DVN/FSJFKY,,10.7910/DVN/FSJFKY
isq,4883441,DVN/SXN5J6,https://doi.org/10.7910/DVN/SXN5J6,10.7910,2021-07-08,s3://10.7910/DVN/SXN5J6,,10.7910/DVN/SXN5J6
isq,4883651,DVN/DCLRIT,https://doi.org/10.7910/DVN/DCLRIT,10.7910,2021-07-09,s3://10.7910/DVN/DCLRIT,,10.7910/DVN/DCLRIT
isq,4903563,DVN/PRJNG9,https://doi.org/10.7910/DVN/PRJNG9,10.7910,2021-07-20,s3://10.7910/DVN/PRJNG9,,10.7910/DVN/PRJNG9
isq,4903591,DVN/6CWQNQ,https://doi.org/10.7910/DVN/6CWQNQ,10.7910,2021-07-20,s3://10.7910/DVN/6CWQNQ,,10.7910/DVN/6CWQNQ
isq,4917848,DVN/ISL3JV,https://doi.org/10.7910/DVN/ISL3JV,10.7910,2021-07-23,s3://10.7910/DVN/ISL3JV,,10.7910/DVN/ISL3JV
isq,4918562,DVN/KDPJUC,https://doi.org/10.7910/DVN/KDPJUC,10.7910,2021-07-23,s3://10.7910/DVN/KDPJUC,,10.7910/DVN/KDPJUC
isq,4924371,DVN/A4LII3,https://doi.org/10.7910/DVN/A4LII3,10.7910,2021-07-25,s3://10.7910/DVN/A4LII3,,10.7910/DVN/A4LII3
isq,4924398,DVN/EASYOE,https://doi.org/10.7910/DVN/EASYOE,10.7910,2021-07-25,s3://10.7910/DVN/EASYOE,,10.7910/DVN/EASYOE
isq,4946240,DVN/D17RVD,https://doi.org/10.7910/DVN/D17RVD,10.7910,2021-08-02,s3://10.7910/DVN/D17RVD,,10.7910/DVN/D17RVD
isq,4986552,DVN/QCWXD8,https://doi.org/10.7910/DVN/QCWXD8,10.7910,2021-08-17,s3://10.7910/DVN/QCWXD8,,10.7910/DVN/QCWXD8
isq,4986568,DVN/0ZPJNK,https://doi.org/10.7910/DVN/0ZPJNK,10.7910,2021-08-17,s3://10.7910/DVN/0ZPJNK,,10.7910/DVN/0ZPJNK
cps,4017527,DVN/LV2CAJ,https://doi.org/10.7910/DVN/LV2CAJ,10.7910,2020-08-14,s3://10.7910/DVN/LV2CAJ,,10.7910/DVN/LV2CAJ
cps,4026321,DVN/C6NONY,https://doi.org/10.7910/DVN/C6NONY,10.7910,2020-08-16,s3://10.7910/DVN/C6NONY,,10.7910/DVN/C6NONY
cps,4026527,DVN/NQ0F7P,https://doi.org/10.7910/DVN/NQ0F7P,10.7910,2020-08-16,s3://10.7910/DVN/NQ0F7P,,10.7910/DVN/NQ0F7P
cps,4027753,DVN/QEIICM,https://doi.org/10.7910/DVN/QEIICM,10.7910,2020-08-17,s3://10.7910/DVN/QEIICM,,10.7910/DVN/QEIICM
cps,4033927,DVN/J4EUVP,https://doi.org/10.7910/DVN/J4EUVP,10.7910,2021-01-05,s3://10.7910/DVN/J4EUVP,,10.7910/DVN/J4EUVP
cps,4053743,DVN/NDHS9Q,https://doi.org/10.7910/DVN/NDHS9Q,10.7910,2020-10-11,s3://10.7910/DVN/NDHS9Q,,10.7910/DVN/NDHS9Q
cps,4054264,DVN/HEVGTW,https://doi.org/10.7910/DVN/HEVGTW,10.7910,2020-09-01,s3://10.7910/DVN/HEVGTW,,10.7910/DVN/HEVGTW
cps,4086926,DVN/JIZ7I1,https://doi.org/10.7910/DVN/JIZ7I1,10.7910,2020-09-22,s3://10.7910/DVN/JIZ7I1,,10.7910/DVN/JIZ7I1
cps,4098093,DVN/DFZFQ2,https://doi.org/10.7910/DVN/DFZFQ2,10.7910,2020-09-29,s3://10.7910/DVN/DFZFQ2,,10.7910/DVN/DFZFQ2
cps,4142723,DVN/YWKZHJ,https://doi.org/10.7910/DVN/YWKZHJ,10.7910,2020-10-16,s3://10.7910/DVN/YWKZHJ,,10.7910/DVN/YWKZHJ
cps,4149917,DVN/CCHS9C,https://doi.org/10.7910/DVN/CCHS9C,10.7910,2021-01-05,s3://10.7910/DVN/CCHS9C,,10.7910/DVN/CCHS9C
cps,4216146,DVN/SVGIJV,https://doi.org/10.7910/DVN/SVGIJV,10.7910,2021-01-05,s3://10.7910/DVN/SVGIJV,,10.7910/DVN/SVGIJV
cps,4267329,DVN/BBCAYZ,https://doi.org/10.7910/DVN/BBCAYZ,10.7910,2021-01-05,s3://10.7910/DVN/BBCAYZ,,10.7910/DVN/BBCAYZ
cps,4271551,DVN/52HSIA,https://doi.org/10.7910/DVN/52HSIA,10.7910,2020-12-21,s3://10.7910/DVN/52HSIA,,10.7910/DVN/52HSIA
cps,4271664,DVN/PX9A61,https://doi.org/10.7910/DVN/PX9A61,10.7910,2021-01-05,s3://10.7910/DVN/PX9A61,,10.7910/DVN/PX9A61
cps,4272423,DVN/F4GH3L,https://doi.org/10.7910/DVN/F4GH3L,10.7910,2021-01-08,s3://10.7910/DVN/F4GH3L,,10.7910/DVN/F4GH3L
cps,4273456,DVN/LKSG8A,https://doi.org/10.7910/DVN/LKSG8A,10.7910,2020-12-22,s3://10.7910/DVN/LKSG8A,,10.7910/DVN/LKSG8A
cps,4273977,DVN/Z6S26H,https://doi.org/10.7910/DVN/Z6S26H,10.7910,2021-01-08,s3://10.7910/DVN/Z6S26H,,10.7910/DVN/Z6S26H
cps,4279576,DVN/DCAKKT,https://doi.org/10.7910/DVN/DCAKKT,10.7910,2020-12-29,s3://10.7910/DVN/DCAKKT,,10.7910/DVN/DCAKKT
cps,4280183,DVN/CWAOGP,https://doi.org/10.7910/DVN/CWAOGP,10.7910,2021-01-05,s3://10.7910/DVN/CWAOGP,,10.7910/DVN/CWAOGP
cps,4285869,DVN/BQDMAD,https://doi.org/10.7910/DVN/BQDMAD,10.7910,2021-01-04,s3://10.7910/DVN/BQDMAD,,10.7910/DVN/BQDMAD
cps,4287947,DVN/RNCIMX,https://doi.org/10.7910/DVN/RNCIMX,10.7910,2021-01-06,s3://10.7910/DVN/RNCIMX,,10.7910/DVN/RNCIMX
cps,4288056,DVN/E0NUUX,https://doi.org/10.7910/DVN/E0NUUX,10.7910,2021-01-07,s3://10.7910/DVN/E0NUUX,,10.7910/DVN/E0NUUX
cps,4288793,DVN/S3LP6O,https://doi.org/10.7910/DVN/S3LP6O,10.7910,2021-01-08,s3://10.7910/DVN/S3LP6O,,10.7910/DVN/S3LP6O
cps,4298525,DVN/OSISYZ,https://doi.org/10.7910/DVN/OSISYZ,10.7910,2021-02-23,s3://10.7910/DVN/OSISYZ,,10.7910/DVN/OSISYZ
cps,4298588,DVN/ZTEIKG,https://doi.org/10.7910/DVN/ZTEIKG,10.7910,2021-01-11,s3://10.7910/DVN/ZTEIKG,,10.7910/DVN/ZTEIKG
cps,4298748,DVN/J0FLAQ,https://doi.org/10.7910/DVN/J0FLAQ,10.7910,2021-01-12,s3://10.7910/DVN/J0FLAQ,,10.7910/DVN/J0FLAQ
cps,4299982,DVN/M4ZWL8,https://doi.org/10.7910/DVN/M4ZWL8,10.7910,2021-01-13,s3://10.7910/DVN/M4ZWL8,,10.7910/DVN/M4ZWL8
cps,4304310,DVN/BWCZKE,https://doi.org/10.7910/DVN/BWCZKE,10.7910,2021-01-18,s3://10.7910/DVN/BWCZKE,,10.7910/DVN/BWCZKE
cps,4305181,DVN/XCSB9W,https://doi.org/10.7910/DVN/XCSB9W,10.7910,2021-01-20,s3://10.7910/DVN/XCSB9W,,10.7910/DVN/XCSB9W
cps,4307171,DVN/VXRL7A,https://doi.org/10.7910/DVN/VXRL7A,10.7910,2021-03-02,s3://10.7910/DVN/VXRL7A,,10.7910/DVN/VXRL7A
cps,4308878,DVN/Q0TUL2,https://doi.org/10.7910/DVN/Q0TUL2,10.7910,2021-02-08,s3://10.7910/DVN/Q0TUL2,,10.7910/DVN/Q0TUL2
cps,4324982,DVN/NS6MYB,https://doi.org/10.7910/DVN/NS6MYB,10.7910,2021-04-26,s3://10.7910/DVN/NS6MYB,,10.7910/DVN/NS6MYB
cps,4325082,DVN/ETFEMX,https://doi.org/10.7910/DVN/ETFEMX,10.7910,2021-02-03,s3://10.7910/DVN/ETFEMX,,10.7910/DVN/ETFEMX
cps,4383115,DVN/WILS4Y,https://doi.org/10.7910/DVN/WILS4Y,10.7910,2021-04-26,s3://10.7910/DVN/WILS4Y,,10.7910/DVN/WILS4Y
cps,4383155,DVN/MKU5V0,https://doi.org/10.7910/DVN/MKU5V0,10.7910,2021-04-26,s3://10.7910/DVN/MKU5V0,,10.7910/DVN/MKU5V0
cps,4404285,DVN/26TUJE,https://doi.org/10.7910/DVN/26TUJE,10.7910,2021-04-26,s3://10.7910/DVN/26TUJE,,10.7910/DVN/26TUJE
cps,4404368,DVN/YL8V4Y,https://doi.org/10.7910/DVN/YL8V4Y,10.7910,2021-04-26,s3://10.7910/DVN/YL8V4Y,,10.7910/DVN/YL8V4Y
cps,4413930,DVN/V9X6QG,https://doi.org/10.7910/DVN/V9X6QG,10.7910,2021-02-19,s3://10.7910/DVN/V9X6QG,,10.7910/DVN/V9X6QG
cps,4416677,DVN/XCIXZB,https://doi.org/10.7910/DVN/XCIXZB,10.7910,2021-02-22,s3://10.7910/DVN/XCIXZB,,10.7910/DVN/XCIXZB
cps,4435263,DVN/SP1UVH,https://doi.org/10.7910/DVN/SP1UVH,10.7910,2021-04-26,s3://10.7910/DVN/SP1UVH,,10.7910/DVN/SP1UVH
cps,4435908,DVN/JURWVP,https://doi.org/10.7910/DVN/JURWVP,10.7910,2021-03-03,s3://10.7910/DVN/JURWVP,,10.7910/DVN/JURWVP
cps,4461158,DVN/BED0LS,https://doi.org/10.7910/DVN/BED0LS,10.7910,2021-04-26,s3://10.7910/DVN/BED0LS,,10.7910/DVN/BED0LS
cps,4462003,DVN/14U9C2,https://doi.org/10.7910/DVN/14U9C2,10.7910,2021-03-21,s3://10.7910/DVN/14U9C2,,10.7910/DVN/14U9C2
cps,4514977,DVN/VKM7QO,https://doi.org/10.7910/DVN/VKM7QO,10.7910,2021-04-11,s3://10.7910/DVN/VKM7QO,,10.7910/DVN/VKM7QO
cps,4549666,DVN/XYKL6L,https://doi.org/10.7910/DVN/XYKL6L,10.7910,2021-04-26,s3://10.7910/DVN/XYKL6L,,10.7910/DVN/XYKL6L
cps,4549825,DVN/UV7EDQ,https://doi.org/10.7910/DVN/UV7EDQ,10.7910,2021-04-12,s3://10.7910/DVN/UV7EDQ,,10.7910/DVN/UV7EDQ
cps,4550253,DVN/BB7F6Z,https://doi.org/10.7910/DVN/BB7F6Z,10.7910,2021-04-13,s3://10.7910/DVN/BB7F6Z,,10.7910/DVN/BB7F6Z
cps,4553747,DVN/OFP3HG,https://doi.org/10.7910/DVN/OFP3HG,10.7910,2021-04-26,s3://10.7910/DVN/OFP3HG,,10.7910/DVN/OFP3HG
cps,4575959,DVN/RFAXEY,https://doi.org/10.7910/DVN/RFAXEY,10.7910,2021-04-26,s3://10.7910/DVN/RFAXEY,,10.7910/DVN/RFAXEY
cps,4592740,DVN/XFS42O,https://doi.org/10.7910/DVN/XFS42O,10.7910,2021-04-26,s3://10.7910/DVN/XFS42O,,10.7910/DVN/XFS42O
cps,4595338,DVN/9ZBLOU,https://doi.org/10.7910/DVN/9ZBLOU,10.7910,2021-05-25,s3://10.7910/DVN/9ZBLOU,,10.7910/DVN/9ZBLOU
cps,4750544,DVN/O6L4UX,https://doi.org/10.7910/DVN/O6L4UX,10.7910,2021-05-27,s3://10.7910/DVN/O6L4UX,,10.7910/DVN/O6L4UX
cps,4750728,DVN/2HH5GL,https://doi.org/10.7910/DVN/2HH5GL,10.7910,2021-05-28,s3://10.7910/DVN/2HH5GL,,10.7910/DVN/2HH5GL
cps,4756392,DVN/MOERTC,https://doi.org/10.7910/DVN/MOERTC,10.7910,2021-05-29,s3://10.7910/DVN/MOERTC,,10.7910/DVN/MOERTC
cps,4769587,DVN/HKFPKD,https://doi.org/10.7910/DVN/HKFPKD,10.7910,2021-05-31,s3://10.7910/DVN/HKFPKD,,10.7910/DVN/HKFPKD
cps,4810249,DVN/TKQHYQ,https://doi.org/10.7910/DVN/TKQHYQ,10.7910,2021-06-20,s3://10.7910/DVN/TKQHYQ,,10.7910/DVN/TKQHYQ
cps,4864592,DVN/YEFRPC,https://doi.org/10.7910/DVN/YEFRPC,10.7910,2021-07-01,s3://10.7910/DVN/YEFRPC,,10.7910/DVN/YEFRPC
cps,4931165,DVN/LWHFRU,https://doi.org/10.7910/DVN/LWHFRU,10.7910,2021-07-26,s3://10.7910/DVN/LWHFRU,,10.7910/DVN/LWHFRU
cps,4934241,DVN/CO3TWJ,https://doi.org/10.7910/DVN/CO3TWJ,10.7910,2021-07-28,s3://10.7910/DVN/CO3TWJ,,10.7910/DVN/CO3TWJ
cps,4937126,DVN/MWT7YG,https://doi.org/10.7910/DVN/MWT7YG,10.7910,2021-07-30,s3://10.7910/DVN/MWT7YG,,10.7910/DVN/MWT7YG
rbpi,,,,,,,,NA/NA
LAPS,2789796,DVN/TXQZ4Y,https://doi.org/10.7910/DVN/TXQZ4Y,10.7910,2016-03-01,s3://dvn-cloud:10.7910/DVN/TXQZ4Y,,10.7910/DVN/TXQZ4Y
LAPS,2791853,DVN/LQAGXI,https://doi.org/10.7910/DVN/LQAGXI,10.7910,2016-03-23,s3://dvn-cloud:10.7910/DVN/LQAGXI,,10.7910/DVN/LQAGXI
LAPS,2795072,DVN/LBYTBQ,https://doi.org/10.7910/DVN/LBYTBQ,10.7910,2016-03-23,s3://dvn-cloud:10.7910/DVN/LBYTBQ,,10.7910/DVN/LBYTBQ
LAPS,2801740,DVN/HGFWYO,https://doi.org/10.7910/DVN/HGFWYO,10.7910,2016-04-11,s3://dvn-cloud:10.7910/DVN/HGFWYO,,10.7910/DVN/HGFWYO
LAPS,2801879,DVN/XGSH1Q,https://doi.org/10.7910/DVN/XGSH1Q,10.7910,2016-04-19,s3://dvn-cloud:10.7910/DVN/XGSH1Q,,10.7910/DVN/XGSH1Q
LAPS,2802733,DVN/7UVIFY,https://doi.org/10.7910/DVN/7UVIFY,10.7910,2016-04-19,s3://dvn-cloud:10.7910/DVN/7UVIFY,,10.7910/DVN/7UVIFY
LAPS,2842813,DVN/X3TNCW,https://doi.org/10.7910/DVN/X3TNCW,10.7910,2016-06-27,s3://dvn-cloud:10.7910/DVN/X3TNCW,,10.7910/DVN/X3TNCW
LAPS,2863093,DVN/7KMZ9W,https://doi.org/10.7910/DVN/7KMZ9W,10.7910,2016-08-12,s3://dvn-cloud:10.7910/DVN/7KMZ9W,,10.7910/DVN/7KMZ9W
LAPS,2863661,DVN/XCRGIK,https://doi.org/10.7910/DVN/XCRGIK,10.7910,2016-08-12,s3://dvn-cloud:10.7910/DVN/XCRGIK,,10.7910/DVN/XCRGIK
LAPS,2889927,DVN/TKBUIV,https://doi.org/10.7910/DVN/TKBUIV,10.7910,2016-10-04,s3://dvn-cloud:10.7910/DVN/TKBUIV,,10.7910/DVN/TKBUIV
LAPS,2903251,DVN/TODMSS,https://doi.org/10.7910/DVN/TODMSS,10.7910,2016-10-17,s3://dvn-cloud:10.7910/DVN/TODMSS,,10.7910/DVN/TODMSS
LAPS,2966670,DVN/8W0PXP,https://doi.org/10.7910/DVN/8W0PXP,10.7910,2017-11-13,file,,10.7910/DVN/8W0PXP
LAPS,2972054,DVN/YSO4ND,https://doi.org/10.7910/DVN/YSO4ND,10.7910,2017-11-13,file,,10.7910/DVN/YSO4ND
LAPS,3075372,DVN/M4LNCI,https://doi.org/10.7910/DVN/M4LNCI,10.7910,2017-11-13,file,,10.7910/DVN/M4LNCI
LAPS,3126062,DVN/PU6NFA,https://doi.org/10.7910/DVN/PU6NFA,10.7910,2018-02-21,s3://10.7910/DVN/PU6NFA,,10.7910/DVN/PU6NFA
LAPS,3135304,DVN/P1UXI5,https://doi.org/10.7910/DVN/P1UXI5,10.7910,2018-03-20,s3://10.7910/DVN/P1UXI5,,10.7910/DVN/P1UXI5
LAPS,3152199,DVN/GV6TLT,https://doi.org/10.7910/DVN/GV6TLT,10.7910,2018-05-17,s3://10.7910/DVN/GV6TLT,,10.7910/DVN/GV6TLT
LAPS,3156635,DVN/PQHGIJ,https://doi.org/10.7910/DVN/PQHGIJ,10.7910,2018-05-23,s3://10.7910/DVN/PQHGIJ,,10.7910/DVN/PQHGIJ
LAPS,3983309,DVN/PYQ7T0,https://doi.org/10.7910/DVN/PYQ7T0,10.7910,2020-07-20,s3://10.7910/DVN/PYQ7T0,,10.7910/DVN/PYQ7T0
LAPS,3985106,DVN/HY1FFV,https://doi.org/10.7910/DVN/HY1FFV,10.7910,2020-07-20,s3://10.7910/DVN/HY1FFV,,10.7910/DVN/HY1FFV
LAPS,3985739,DVN/GJNY3C,https://doi.org/10.7910/DVN/GJNY3C,10.7910,2020-07-20,s3://10.7910/DVN/GJNY3C,,10.7910/DVN/GJNY3C
LAPS,4164334,DVN/YQTLLO,https://doi.org/10.7910/DVN/YQTLLO,10.7910,2020-11-16,s3://10.7910/DVN/YQTLLO,,10.7910/DVN/YQTLLO
LAPS,4404471,DVN/LPTJY1,https://doi.org/10.7910/DVN/LPTJY1,10.7910,2021-02-25,s3://10.7910/DVN/LPTJY1,,10.7910/DVN/LPTJY1
LAPS,4459753,DVN/RNTWBF,https://doi.org/10.7910/DVN/RNTWBF,10.7910,2021-07-15,s3://10.7910/DVN/RNTWBF,,10.7910/DVN/RNTWBF
LAPS,4550306,DVN/0GVFDK,https://doi.org/10.7910/DVN/0GVFDK,10.7910,2021-04-16,s3://10.7910/DVN/0GVFDK,,10.7910/DVN/0GVFDK
LAPS,4605570,DVN/V6GY3U,https://doi.org/10.7910/DVN/V6GY3U,10.7910,2021-05-24,s3://10.7910/DVN/V6GY3U,,10.7910/DVN/V6GY3U
isec,47155,DVN/29669,https://doi.org/10.7910/DVN/29669,10.7910,2015-04-23,s3://dvn-cloud:10.7910/DVN/29669,,10.7910/DVN/29669
isec,2688849,DVN/U16NEI,https://doi.org/10.7910/DVN/U16NEI,10.7910,2015-06-22,s3://dvn-cloud:10.7910/DVN/U16NEI,,10.7910/DVN/U16NEI
isec,2703244,DVN/CBED0J,https://doi.org/10.7910/DVN/CBED0J,10.7910,2015-10-28,s3://dvn-cloud:10.7910/DVN/CBED0J,,10.7910/DVN/CBED0J
isec,2717503,DVN/LDDARY,https://doi.org/10.7910/DVN/LDDARY,10.7910,2015-10-28,s3://dvn-cloud:10.7910/DVN/LDDARY,,10.7910/DVN/LDDARY
isec,2735312,DVN/FFJISL,https://doi.org/10.7910/DVN/FFJISL,10.7910,2016-01-25,s3://dvn-cloud:10.7910/DVN/FFJISL,,10.7910/DVN/FFJISL
isec,2792803,DVN/39DFOI,https://doi.org/10.7910/DVN/39DFOI,10.7910,2016-04-14,s3://dvn-cloud:10.7910/DVN/39DFOI,,10.7910/DVN/39DFOI
isec,2809275,DVN/GK6PR2,https://doi.org/10.7910/DVN/GK6PR2,10.7910,2016-07-20,s3://dvn-cloud:10.7910/DVN/GK6PR2,,10.7910/DVN/GK6PR2
isec,2851556,DVN/SKJMLU,https://doi.org/10.7910/DVN/SKJMLU,10.7910,2016-07-20,s3://dvn-cloud:10.7910/DVN/SKJMLU,,10.7910/DVN/SKJMLU
