file_in,title,journal,%,average marginal component effect,Average treatment effect,carr.{20}experiment,choice experiment,coefficient,condition,"conduct.{1,70}experiment","utili[sz].{1,70}experiment",confidence interval,conjoint experiment,control,control group,difference-in-differences,estimator,experimental design,experimental group,experimental research,field experiment,instrumental variable,interaction,internet experiment,intervention,likelihood estimator,manipulation,lab experiment,maximum likelihood estimator,measure,model,multilevel experiment,natural experiment,null result,online survey experiment,p <,p =,p >,p<,p=,p>,participa,population,posttest,pretest,predict,predicted probab,causal,sample size,quasi-experimental,random,random utility model,randomized control trial,RCT,RDD,regression discontinuity design,statistical significance,statistically significant,survey experiment,treatment effect,treatment group,validity,list survey,vignette,vignette experiment,β,effect,design,results,plot,figure,subject,recruit,random.{10}assign,control condition,mechanical turk,mturk,causal inference,µ,yougov,polimetrix,qualtrics,count_experiment,nchar
10.1016_j.ejpoleco.2009.11.006,Honor among thieves: cooperation as a strategic response to functional unpleasantness,European Journal of Political Economy,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,7,63704
10.1016_j.ejpoleco.2009.11.007,Efficiency and justice revisited,European Journal of Political Economy,11,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,3,0,0,0,0,0,0,0,0,0,0,14,54924
10.1016_j.ejpoleco.2009.11.008,What ethics can learn from experimental economics — if anything,European Journal of Political Economy,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,68,64966
10.1016_j.ejpoleco.2009.11.011,Discounting and welfare analysis over time: choosing the η,European Journal of Political Economy,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,63592
10.1016_j.ejpoleco.2010.01.002,Electoral participation and communicative voting in europe,European Journal of Political Economy,42,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,35,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,55,0,6,0,0,0,0,0,0,0,0,0,0,0,8,106535
10.1016_j.ejpoleco.2010.05.002,Macroeconomic volatilities and the labor market: first results from the euro experiment,European Journal of Political Economy,28,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,83,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,2,23,2,0,10,0,0,0,0,0,0,0,0,0,0,9,67677
10.1016_j.ejpoleco.2010.06.004,Expressive behavior in economics and politics,European Journal of Political Economy,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,52,89715
10.1016_j.ejpoleco.2011.05.003,"Turned on or turned out? {Campaign} advertising, information and voting",European Journal of Political Economy,71,0,0,0,0,0,3,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,21,0,0,9,0,0,0,0,0,0,0,0,0,0,71,89687
10.1016_j.ejpoleco.2012.02.002,"Democracy, populism, and (un)bounded rationality",European Journal of Political Economy,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11,86467
10.1016_j.ejpoleco.2012.05.006,Family policy and the number of children: evidence from a natural experiment,European Journal of Political Economy,27,0,0,0,0,1,0,0,0,0,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,7,0,0,0,0,0,0,0,0,0,23,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,31,1,13,0,4,3,0,0,0,0,0,0,0,0,0,0,12,77234
10.1016_j.ejpoleco.2012.08.003,"Violence, access, and competition in the market for protection",European Journal of Political Economy,20,0,0,0,0,0,1,2,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,8,0,0,8,0,0,0,0,0,0,0,0,0,0,43,72350
10.1016_j.ejpoleco.2012.11.003,On the evolution of conditional cooperation,European Journal of Political Economy,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,4,3,0,0,0,0,0,0,0,0,0,0,18,88423
10.1016_j.ejpoleco.2013.01.005,Corruption and economic activity: micro level evidence from rural liberia,European Journal of Political Economy,24,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,30,0,0,2,0,0,0,0,0,0,0,0,0,0,9,53307
10.1016_j.ejpoleco.2013.06.001,Delegating decision rights for anticipated rewards as an alternative to corruption: an experiment,European Journal of Political Economy,26,0,0,0,0,0,0,6,0,0,0,1,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,10,16,0,0,9,0,0,0,0,0,0,0,0,0,0,71,72274
10.1016_j.ejpoleco.2013.09.007,The social capital legacy of communism-results from the berlin wall experiment,European Journal of Political Economy,6,0,0,0,0,45,2,0,0,0,0,8,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0,11,66,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,33,0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,11,104555
10.1016_j.ejpoleco.2013.11.005,Is regulation by milestones efficiency enhancing? {An} experimental study of environmental protection,European Journal of Political Economy,33,0,0,0,0,1,1,0,0,0,0,8,0,0,0,2,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,60,59110
10.1016_j.ejpoleco.2013.12.003,Risk taking and investing in electoral competition,European Journal of Political Economy,31,0,0,0,0,0,0,1,0,0,0,9,0,0,0,1,0,1,0,0,2,0,0,0,0,6,0,1,16,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,64,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,75,103218
10.1016_j.ejpoleco.2014.01.007,Ranking alternatives by a fair bidding rule: a theoretical and experimental analysis,European Journal of Political Economy,281,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,14,0,0,3,0,0,0,0,0,0,0,0,0,0,46,74406
10.1016_j.ejpoleco.2014.01.009,Political leaders' socioeconomic background and fiscal performance in germany,European Journal of Political Economy,31,0,0,0,0,24,0,0,0,0,0,13,0,0,12,0,0,0,1,0,6,0,1,0,1,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,24,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,7,112283
10.1016_j.ejpoleco.2014.06.002,"Trust, welfare states and income equality: sorting out the causality",European Journal of Political Economy,6,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,23,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,23,78148
10.1016_j.ejpoleco.2014.06.006,Consuming your way to efficiency: public goods provision through non-distortionary tax lotteries,European Journal of Political Economy,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,56815
10.1016_j.ejpoleco.2014.07.006,When choosing to be almost certain of winning can be better than choosing to win with certainty,European Journal of Political Economy,139,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,57,0,0,4,0,0,0,0,0,0,0,0,0,0,23,57950
10.1016_j.ejpoleco.2014.08.002,Politics and parents — intergenerational transmission of values after a regime shift,European Journal of Political Economy,40,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,7,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,12,103810
10.1016_j.ejpoleco.2014.09.004,"Public, or private, providers of public goods? {A} dynamic general equilibrium study",European Journal of Political Economy,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,1,44,0,0,2,0,0,0,0,0,0,0,0,0,0,8,101699
10.1016_j.ejpoleco.2014.09.005,Group size and decision rules in legislative bargaining,European Journal of Political Economy,55,0,0,0,0,0,5,0,0,0,0,2,0,0,0,2,0,1,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16,0,0,3,0,0,0,0,0,0,0,0,0,0,58,55634
10.1016_j.ejpoleco.2014.10.005,"Rich communication, social motivations, and coordinated resistance against divide-and-conquer: a laboratory investigation",European Journal of Political Economy,38,0,0,0,0,1,3,0,0,0,0,2,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,1,0,3,0,0,0,0,0,0,0,0,0,0,46,82934
10.1016_j.ejpoleco.2015.02.003,Information transfer and aggregation in an uninformed committee: a model for the selection and use of biased expert advice,European Journal of Political Economy,2,0,0,0,0,0,42,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,0,0,1,0,0,0,0,0,0,0,0,0,0,67,64615
10.1016_j.ejpoleco.2015.03.005,Interpersonal trust and welfare state support,European Journal of Political Economy,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,23,1,0,0,0,0,0,0,0,1,0,0,0,0,9,61719
10.1016_j.ejpoleco.2015.03.006,Psychologically-based voting with uncertainty,European Journal of Political Economy,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,23,0,0,2,0,0,0,0,0,0,0,0,0,0,5,84152
10.1016_j.ejpoleco.2015.05.002,Behavioral political economy: a survey,European Journal of Political Economy,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,5,0,0,0,3,0,0,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,9,0,0,7,0,0,0,0,0,0,0,0,0,0,35,163292
10.1016_j.ejpoleco.2015.05.005,Political economy with affect: on the role of emotions and relationships in political economics,European Journal of Political Economy,31,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,56,82595
10.1016_j.ejpoleco.2015.06.001,Choice in politics: equivalency framing in economic policy decisions and the influence of expertise,European Journal of Political Economy,55,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,6,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,43,5,24,0,0,9,0,0,0,0,0,0,0,0,0,0,16,87842
10.1016_j.ejpoleco.2015.06.003,"Of morals, markets and mice: be careful drawing policy conclusions from experimental findings!",European Journal of Political Economy,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,14,0,0,3,0,0,0,0,0,0,0,0,0,0,29,19855
10.1016_j.ejpoleco.2015.07.003,Institutions and morals: a reply,European Journal of Political Economy,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16305
10.1016_j.ejpoleco.2015.08.002,Hyperbolic memory discounting and the political business cycle,European Journal of Political Economy,23,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63363
10.1016_j.ejpoleco.2015.09.004,"Choosing a future based on the past: institutions, behavior, and path dependence",European Journal of Political Economy,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,5,2,0,0,0,0,0,0,0,0,0,0,0,20,82113
10.1016_j.ejpoleco.2015.10.003,"Reputation, volunteering, and trust: minimizing reliance on taste-based explanations",European Journal of Political Economy,1,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,2,34,0,0,0,0,0,2,0,0,0,0,0,14,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59570
10.1016_j.ejpoleco.2015.10.008,Local representation and strategic voting: evidence from electoral boundary reforms,European Journal of Political Economy,13,0,0,0,0,0,0,0,0,0,0,5,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,23,5,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,20,5,44,0,2,0,0,0,0,0,0,0,0,0,0,0,8,79384
10.1016_j.ejpoleco.2016.01.003,Voter turnout and the size of government,European Journal of Political Economy,2,0,0,0,0,1,1,0,0,0,0,11,4,1,3,0,0,0,1,5,4,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,1,1,13,0,0,0,0,1,4,11,0,2,6,2,0,0,0,0,42,1,39,0,9,0,0,0,0,0,0,0,0,0,0,0,5,117447
10.1016_j.ejpoleco.2016.04.001,A dirty deed done dirt cheap: reporting the blame of a national reform on local politicians,European Journal of Political Economy,26,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,1,0,8,0,1,0,1,0,0,2,18,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,25,1,49,0,0,0,1,0,0,0,0,0,0,0,0,0,7,91453
10.1016_j.ejpoleco.2016.07.003,Ready to reform: how popular initiatives can be successful,European Journal of Political Economy,16,0,0,0,0,0,4,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,1,20,1,2,4,0,0,0,0,0,0,0,0,0,0,7,112180
10.1016_j.ejpoleco.2016.08.010,Macroeconomic effects of structural reforms and fiscal consolidations: trade-offs and complementarities,European Journal of Political Economy,52,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,33,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,8,84512
10.1016_j.ejpoleco.2016.09.006,A quantitative analysis of turkish private education reform,European Journal of Political Economy,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56321
10.1016_j.ejpoleco.2016.12.001,Expressive voting and political ideology in a laboratory democracy,European Journal of Political Economy,34,0,0,0,0,0,5,2,0,0,0,10,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,30,6,21,1,4,11,0,0,0,0,0,0,0,0,0,0,107,75454
10.1016_j.ejpoleco.2016.12.003,"Election frequency, choice fatigue, and voter turnout",European Journal of Political Economy,25,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,0,0,0,0,0,0,0,0,0,6,0,0,6,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,44,2,1,0,0,0,0,0,0,0,0,0,0,0,12,76312
10.1016_j.ejpoleco.2016.12.004,Electoral systems and fiscal policy outcomes: evidence from poland,European Journal of Political Economy,35,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,2,0,0,0,8,0,0,4,11,0,2,0,0,42,0,0,0,0,0,0,119,0,0,0,0,4,0,6,1,0,0,0,0,2,0,0,0,0,1,3,0,0,0,4,16,16,26,21,1,3,0,0,0,0,0,0,0,0,0,0,11,111533
10.1016_j.ejpoleco.2017.03.008,Do fiscal rules constrain fiscal policy? {A} meta-regression-analysis,European Journal of Political Economy,44,0,0,0,0,5,1,0,0,0,0,45,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,5,8,14,0,0,0,0,0,0,28,16,0,1,0,1,0,0,0,0,34,11,95,0,4,0,0,0,0,0,0,1,0,0,0,0,14,96455
10.1016_j.ejpoleco.2017.05.002,Polity age and political budget cycles: evidence from a danish municipal reform,European Journal of Political Economy,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,0,15,0,0,3,7,0,0,0,0,12,0,0,0,0,0,0,16,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,27,0,0,1,0,0,0,0,0,0,0,0,0,0,9,49910
10.1016_j.ejpoleco.2017.05.003,Breaking the norms: when is evading inheritance taxes socially acceptable?,European Journal of Political Economy,9,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,0,0,0,0,5,0,0,1,0,0,1,5,22,0,0,0,0,25,0,0,0,0,0,0,9,0,1,0,0,5,0,0,3,0,0,0,0,0,0,0,4,0,0,1,0,20,0,2,0,12,26,0,0,5,0,0,0,0,0,0,0,0,0,0,20,74595
10.1016_j.ejpoleco.2017.06.001,"Immigration, assimilation, and the future of public education",European Journal of Political Economy,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0,0,2,0,0,0,0,0,97,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0,9,143108
10.1016_j.ejpoleco.2017.07.005,Committee decision-making at sweden's riksbank,European Journal of Political Economy,14,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,31,0,0,10,0,0,0,0,0,0,0,0,0,0,9,68995
10.1016_j.ejpoleco.2017.07.006,"Mind} the gap?"""" {Rising} income inequality and individual trade policy preferences",European Journal of Political Economy,43,0,0,0,0,0,16,1,0,0,0,16,3,0,0,1,0,0,0,0,0,0,2,0,1,0,0,9,5,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,3,1,0,0,0,0,0,3,23,0,0,1,0,0,6,0,0,0,0,0,0,0,25,62048
10.1016_j.ejpoleco.2017.08.001,Altruistic punishment in elections,European Journal of Political Economy,72,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,7,0,0,0,0,9,6,2,0,0,0,0,6,0,0,4,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,2,0,0,0,0,0,0,0,0,0,0,43,68225
10.1016_j.ejpoleco.2017.08.002,Public opinion and the political economy of educational reforms: a survey,European Journal of Political Economy,236,0,0,0,0,0,2,0,0,0,0,25,24,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,5,29,0,0,2,0,0,0,0,0,1,0,0,0,0,42,138851
10.1016_j.ejpoleco.2017.09.006,How voters use grade scales in evaluative voting,European Journal of Political Economy,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,16,0,22,0,0,0,0,0,0,0,0,0,0,0,36,71057
10.1016_j.ejpoleco.2017.11.007,"Partisanship, priming and participation in public-good schemes",European Journal of Political Economy,9,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,4,0,2,0,0,6,30,0,0,0,0,4,7,0,0,0,0,0,8,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,17,0,0,0,0,0,1,0,0,0,0,0,0,1,11,76279
10.1016_j.ejpoleco.2017.12.001,Why go to court? {Bargaining} failure under the shadow of trial with complete information,European Journal of Political Economy,4,0,0,0,0,1,2,2,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,1,12,0,9,25,0,0,0,0,0,0,0,0,0,0,30,67520
10.1016_j.ejpoleco.2017.12.002,Transparency diminishes framing-effects in voting on redistribution: some experimental evidence,European Journal of Political Economy,28,0,0,0,0,0,3,0,0,0,0,6,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,2,16,0,0,0,0,21,15,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,1,7,0,0,0,0,0,0,0,0,0,0,49,70333
10.1016_j.ejpoleco.2018.03.001,"Election rules, legislators' incentives, and policy outcomes: evidence from the mixed member system in germany",European Journal of Political Economy,28,0,0,0,0,2,2,3,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19,5,32,0,30,11,0,0,0,0,0,0,0,0,0,0,82,97543
10.1016_j.ejpoleco.2018.03.005,"A model of the representative economist, as researcher and policy advisor",European Journal of Political Economy,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53266
10.1016_j.ejpoleco.2018.04.005,Randomized controlled trials informing public policy: lessons from project star and class size reduction,European Journal of Political Economy,11,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,2,8,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,40,15,10,0,0,0,0,0,0,0,0,2,0,0,0,0,46,53213
