file_in,title,journal,average marginal component effect,average treatment effect,carr.{20}exper,\bcausal\b,causal inference,choice experi,coefficient,condition,"conduct.{1,70}exper",confidence interval,joint analysis,joint experiment,control,control condition,control group,design,difference-in-differences,\beffect\b,estimator,"experi.{1,120}conduct",experi.{20}carri,"experi.{1,40}we","experi.{1,30}design","experiment.{1,10}design","experiment.{1,10}group","experiment.{1,10}manipul","experiment.{1,10}research",field experiment,"group.{1,10}treat",instrumental variable,interaction,internet experiment,intervention,"i{1,20}ran","i{1,20}random",lab experiment,laboratory experiment,likelihood estimator,list experim,list survey,manipulat,marginal means,maximum likelihood estimator,measure,mechanical turk,mturk,multilevel experiment,natural experiment,null result,\bols\b,"original.{1,10}experim",\bour\b,"our.{1,10}game","our.{1,20}experi","our.{1,30}find",p <,p =,p >,p<,p=,p>,participa,"participants.{1,30}assign",plot,polimetrix,post-test,posttest,pre-experiment,pre-test,predict,predicted probab,pretest,qualtrics,quasi-experi,random utility model,"random.{1,30}assign",randomi[sz]ed control trial,rct,rdd,recruit,"recruit.{1,20}participa","recruit.{1,20}respond","recruit.{1,20}subject",regression,respon,"respond.{1,10}were",review,sample size,simulat,statistical significance,statistically significant,"study.{1,20}experi",subject,"subject.{1,20}recruit",survey experi,systematic review,the experi,this experi,treatment effect,treatment group,thought experi,group experi,"use.{1,30}experi","using.{1,10}experiment","utili[sz].{1,70}exper",validity,vignette,vignette experiment,\bwe\b,"we.{1,150}experiment","we.{1,20}carr","we.{1,20}conduct","we.{1,20}design","we.{1,20}field","we.{1,20}find","we.{1,20}ran","we.{1,20}randomi","we.{1,20}recrui","we.{1,20}test","we.{1,40}design",yougov,µ,β,computation,regression discontinuity,discrete choice,cluster,choice experi,monte carlo,player,"experi.{1,10}condition","experi.{1,10}session",counterfact,count_experiment,exp_header,exp_sum,exp_avg,prereg_context,prereg_term_context,nchar
10.1111_ajps.12499,"Electoral institutions and electoral cycles in investment incentives: a field experiment on over 3,000 u.s. {Municipalities} *",American Journal of Political Science,0,0,1,2,1,0,10,16,1,2,0,0,21,0,1,15,0,6,0,0,0,4,3,2,0,0,0,9,1,0,7,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,3,0,78,0,2,3,10,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,13,43,0,12,3,0,0,2,1,6,0,1,0,9,2,4,2,0,0,2,1,0,1,0,0,141,14,0,1,0,0,9,5,3,0,5,3,0,0,0,1,0,0,1,0,0,0,4,0,0,36,1,519,3.90225563909774,"ally. in the final part of our article, we deviate from our preregistered research design and analysis plan to ex- plore other relationships in the rich set of data generated from the study. a particularly striking pattern in the data demonstrates that municipalities with republican lean- ings respond more often and are significantly more active in offering incentives relative to democratic municipal- ities. this result is robust across many, though not all, add","sentangle from the other covariatesandwillrequirefutureexplorationelsewhere.26 we deviated from our pre-analysis plan to consider the independent effects of partisanship, a powerful ex- planatoryvariableintheu.s.politicalcontext.theimpact of partisanship on incentive use is not theoretically clear. the republican party is often associated with stronger ties to",77355
10.1111_ajps.12499,"Electoral institutions and electoral cycles in investment incentives: a field experiment on over 3,000 u.s. {Municipalities} *",American Journal of Political Science,0,0,1,2,1,0,10,16,1,2,0,0,21,0,1,15,0,6,0,0,0,4,3,2,0,0,0,9,1,0,7,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,3,0,78,0,2,3,10,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,13,43,0,12,3,0,0,2,1,6,0,1,0,9,2,4,2,0,0,2,1,0,1,0,0,141,14,0,1,0,0,9,5,3,0,5,3,0,0,0,1,0,0,1,0,0,0,4,0,0,36,1,519,3.90225563909774,"cifications. electoral cycles and investment incentives 809 preregistered theory and hypotheses: electoral incentive cycles in this section, we outline our theoretical motivation along with preregistered hypotheses. we then turn to a discussion of alternative theories of electoral cycles and articulate where our research design allows us to differ- entiate these alternative theories and where results based on this design would be consistent with multiple theorie","ieving statisti- cal significance with covariates and without transparency.” working paper. https://osf.io/preprints/bitss/s42ba/. leroy, greg. 2005. the great american job scam: corporate tax dodging and the myth of job creation. san francisco: berrett-koehler. nordhaus, william. 1975. “the political-business cycle.” re- view of economic studies 42: ",77355
10.1111_ajps.12499,"Electoral institutions and electoral cycles in investment incentives: a field experiment on over 3,000 u.s. {Municipalities} *",American Journal of Political Science,0,0,1,2,1,0,10,16,1,2,0,0,21,0,1,15,0,6,0,0,0,4,3,2,0,0,0,9,1,0,7,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,3,0,78,0,2,3,10,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,13,43,0,12,3,0,0,2,1,6,0,1,0,9,2,4,2,0,0,2,1,0,1,0,0,141,14,0,1,0,0,9,5,3,0,5,3,0,0,0,1,0,0,1,0,0,0,4,0,0,36,1,519,3.90225563909774,"s section, we outline our theoretical motivation along with preregistered hypotheses. we then turn to a discussion of alternative theories of electoral cycles and articulate where our research design allows us to differ- entiate these alternative theories and where results based on this design would be consistent with multiple theories of electoral cycles of policymaking. economic performance is so important to incum- bent politicians that economic policy can be","lson@byu.edu). ∗ we preregistered the research design with the evidence in governance and politics (egap) network (www.egap.org) on july 31, 2013, prior to the execution of the experiment in august 2013. the registration documents were embargoed until september 2014 to avoid detection in the field experiment. anonymized preregistration documents are av",77355
10.1111_ajps.12499,"Electoral institutions and electoral cycles in investment incentives: a field experiment on over 3,000 u.s. {Municipalities} *",American Journal of Political Science,0,0,1,2,1,0,10,16,1,2,0,0,21,0,1,15,0,6,0,0,0,4,3,2,0,0,0,9,1,0,7,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,3,0,78,0,2,3,10,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,13,43,0,12,3,0,0,2,1,6,0,1,0,9,2,4,2,0,0,2,1,0,1,0,0,141,14,0,1,0,0,9,5,3,0,5,3,0,0,0,1,0,0,1,0,0,0,4,0,0,36,1,519,3.90225563909774,"were developed prior to fielding ourexperimentandthusprovidepreregisteredtestsofour theory that cannot be altered post hoc. in retrospect, after seeing the results, suppositions arose suggesting alterna- tive interpretations of the analysis. these alternatives are, by necessity, speculative and exploratory and thus do not carry the weight of pre-experiment prediction. neverthe- less, exploratory consideration of other conjectures may help to interpret the result"," preregistered the research design with the evidence in governance and politics (egap) network (www.egap.org) on july 31, 2013, prior to the execution of the experiment in august 2013. the registration documents were embargoed until september 2014 to avoid detection in the field experiment. anonymized preregistration documents are available from egap u",77355
10.1111_ajps.12499,"Electoral institutions and electoral cycles in investment incentives: a field experiment on over 3,000 u.s. {Municipalities} *",American Journal of Political Science,0,0,1,2,1,0,10,16,1,2,0,0,21,0,1,15,0,6,0,0,0,4,3,2,0,0,0,9,1,0,7,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,3,0,78,0,2,3,10,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,13,43,0,12,3,0,0,2,1,6,0,1,0,9,2,4,2,0,0,2,1,0,1,0,0,141,14,0,1,0,0,9,5,3,0,5,3,0,0,0,1,0,0,1,0,0,0,4,0,0,36,1,519,3.90225563909774,"ink our work to existing theories that were not part of our preregistered design, and outline other potential theories in relation to our empirical analysis. hypothesis 1 develops the key experimental inter- vention that we are able to randomize and test, in which we focused on the overall impact of elections on incentive activity across all municipalities. this is a general hypoth- esis that does not specify the specialized industries, such as manufacturing, of","to avoid detection in the field experiment. anonymized preregistration documents are available from egap upon email request. we registered substantial information including the study background, hypotheses, expected analysis procedures, and who would carry out the research. we precommitted to report certain interventions and results regardless of the o",77355
10.1111_ajps.12499,"Electoral institutions and electoral cycles in investment incentives: a field experiment on over 3,000 u.s. {Municipalities} *",American Journal of Political Science,0,0,1,2,1,0,10,16,1,2,0,0,21,0,1,15,0,6,0,0,0,4,3,2,0,0,0,9,1,0,7,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,3,0,78,0,2,3,10,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,13,43,0,12,3,0,0,2,1,6,0,1,0,9,2,4,2,0,0,2,1,0,1,0,0,141,14,0,1,0,0,9,5,3,0,5,3,0,0,0,1,0,0,1,0,0,0,4,0,0,36,1,519,3.90225563909774,"subsample for our analysis, this deviates from our original preregistration plan. we interpret this finding in two ways. first, we believe that additional nuance is in order in the understanding of the exertion of effort by politicians in periods prior to re- election. only in the cases where an investment clearly maps onto a government’s economic development strat- egy do we observe additional effort. thus, existing works focusing on electoral cycles may be too","ng this type of firm. rather than speculate on the economic goals of firms, in a deviation from the pre-analysis plan, we har- ness a question on local economic development goals in the international city/county management association (icma) economic development survey (2009). from the survey, we were able to code whether at- tracting investment in manufacturi",77355
10.1111_ajps.12499,"Electoral institutions and electoral cycles in investment incentives: a field experiment on over 3,000 u.s. {Municipalities} *",American Journal of Political Science,0,0,1,2,1,0,10,16,1,2,0,0,21,0,1,15,0,6,0,0,0,4,3,2,0,0,0,9,1,0,7,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,3,0,78,0,2,3,10,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,13,43,0,12,3,0,0,2,1,6,0,1,0,9,2,4,2,0,0,2,1,0,1,0,0,141,14,0,1,0,0,9,5,3,0,5,3,0,0,0,1,0,0,1,0,0,0,4,0,0,36,1,519,3.90225563909774,"r results are far from conclusive, and this result was a nonpreregistered finding, caution is in order. governments may be willing to exert this additional effort in periods prior to reelection, but this is a strategy choice made by an economic develop- ment agency on behalf of a government. results on the impact of direct elections on incentive allocations offer mixed evidence and are generally not supportedinthedataanalysis.afinalunanticipatedresult indicatest","sentangle from the other covariatesandwillrequirefutureexplorationelsewhere.26 we deviated from our pre-analysis plan to consider the independent effects of partisanship, a powerful ex- planatoryvariableintheu.s.politicalcontext.theimpact of partisanship on incentive use is not theoretically clear. the republican party is often associated with stronger ties to",77355
10.1111_ajps.12529,Misgovernance and human rights: the case of illegal detention without intent,American Journal of Political Science,0,1,0,1,0,0,2,5,0,1,0,0,5,0,0,12,0,19,3,0,0,3,1,1,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,2,0,41,0,1,3,6,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,1,0,0,0,0,19,0,6,1,0,0,1,0,12,0,0,0,6,1,6,0,0,0,1,0,0,0,0,0,118,8,0,0,0,0,7,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,374,2.81203007518797,"ixed effects    dv scale {0,1,2} {0,1,2} {0,1,2} {0,1,2} preregistered hypothesis test upper upper upper upper observations 503 503 371 132 note: the number of legal documents issued is measured at the conclusion of the 10-week intervention period. the top panel utilizes the quantile measure of the order of treatment assignment using ols. the bottom panel uses this quantile measure to instrument for the weeks of treatment delivered to a detainee. heteroskedas","ses are located. there are two jurisdictions: one with two prisons and another with one prison. our preanalysis plan distinguishes be- tween one- and two-sided hypothesis tests. we report the tests implied by the preanalysis plan. as predicted, not all detainees assigned to treatment were ultimately treated. in total, 157 of the 503 detainees assigned to trea",76197
10.1111_ajps.12529,Misgovernance and human rights: the case of illegal detention without intent,American Journal of Political Science,0,1,0,1,0,0,2,5,0,1,0,0,5,0,0,12,0,19,3,0,0,3,1,1,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,2,0,41,0,1,3,6,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,1,0,0,0,0,19,0,6,1,0,0,1,0,12,0,0,0,6,1,6,0,0,0,1,0,0,0,0,0,118,8,0,0,0,0,7,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,374,2.81203007518797,"ervations 828 828 631 197 ipw  quintet fixed effects    preregistered hypothesis test upper upper upper upper dv scale {0,1} {0,1} {0,1} {0,1} note: in the second panel, the prison (p2) in which all detainees were assigned to treatment is dropped. columns 3 and 4 correspond to the two court jurisdictions. heteroskedasticity robust standard errors are in parentheses. ∗ p < .05, ∗∗ p < .01. we now turn to assess the effects of receiving treat- ment on whether ","lan distinguishes be- tween one- and two-sided hypothesis tests. we report the tests implied by the preanalysis plan. as predicted, not all detainees assigned to treatment were ultimately treated. in total, 157 of the 503 detainees assigned to treatment (at any nonzero dose) were not treated. si table a5 provides the frequency of each reason 9 a team of enume",76197
10.1111_ajps.12529,Misgovernance and human rights: the case of illegal detention without intent,American Journal of Political Science,0,1,0,1,0,0,2,5,0,1,0,0,5,0,0,12,0,19,3,0,0,3,1,1,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,2,0,41,0,1,3,6,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,1,0,0,0,0,19,0,6,1,0,0,1,0,12,0,0,0,6,1,6,0,0,0,1,0,0,0,0,0,118,8,0,0,0,0,7,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,374,2.81203007518797,"ervations 828 828 631 197 ipw  quintet fixed effects    preregistered hypothesis test upper upper upper upper dv scale {0,1} {0,1} {0,1} {0,1} note: the top panel estimates the marginal effect of one additional week of treatment. the bottom panel estimates the cace, using binary treatment assignment and delivery indicators. columns 3 and 4 correspond to the two court jurisdictions. heteroskedasticity robust standard errors are in parentheses. ∗ p < .05, ∗∗ p",iberation during intervention period appendix 12: no evidence of congestion appendix 13: mapping to pre-analysis plan,76197
10.1111_insp.12018,National security council: simulating decision-making dilemmas in real time,International Studies Perspectives,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,29,0,7,0,125,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,278,2.09022556390977,"nts are appropriately self-selected into the simulation. if preregistration screening processes are not permitted, on the first day of class, the instructor should review the syllabus and course expectations with students and consult with students who are unsure about fit. jonathan m. dicicco 441 downloaded from https://academic.oup.com/isp/article/15/4/438/1804012 by r.g. menzies library, building #2, australian national university user on 11 august 2021 assign",,87570
10.1111_j.1467-9299.2011.01980.x,Removing the cultural and managerial barriers in project-to-project learning: a case from the uk public sector,Public Administration,0,0,0,1,0,0,0,7,0,0,0,0,2,0,0,22,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,12,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,146,1.09774436090226," to drop the requirement for providers to be accredited and pre-registered. public administration vol. 90, no. 3, 2012 (664–684) © 2011 blackwell publishing ltd. 672 mark hall et al. april 1997 december 2002 jan 1998 jan 1999 jan 2000 jan 2001 jan 2002 may 1997 labour party manifesto apr 1999 tecs offer limited number of accounts jul 2000 capita wins contract to run ila scheme learning and skills act 2000 – royal ascent sep 2000 individual learning accounts regul",,76330
10.1111_lsq.12242,Constituent communication through telephone town halls: a field experiment involving members of congress,Legislative Studies Quarterly,0,0,0,5,1,0,27,12,1,0,0,0,25,4,10,47,4,19,1,1,0,1,1,0,0,0,0,11,1,0,6,0,7,1,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,56,0,2,2,0,0,0,0,0,0,130,0,1,0,13,3,0,13,3,0,15,0,0,0,0,0,0,0,18,4,0,0,10,87,2,4,2,2,0,5,0,3,0,0,0,3,0,5,16,0,0,0,0,1,2,0,0,137,8,0,5,5,3,4,5,2,6,12,9,0,0,0,0,0,0,5,0,0,0,1,0,11,28,1,812,6.10526315789474," constituents from the corresponding congressional district pre-registered for a telephone town hall scheduled to be hosted by their mc.15 at the time of the scheduled session, the telephone town hall software platform dialed all the registered participants at the phone numbers they provided. to ensure that the number of participants in these events mirrored those in a normal telephone town hall, we conducted additional random call-outs using the recruitment list","2018. this page has been taken down, but the video can be found at https://www.youtube.com/watch?v=cosfhwhsp8k, last accessed march 13, 2019. 4 to our knowledge, the only existing study of constituent reactions to telephone town halls comes from a 2007 research report from the congressional institute (congressional institute 2007). this report describ",105599
10.1111_lsq.12242,Constituent communication through telephone town halls: a field experiment involving members of congress,Legislative Studies Quarterly,0,0,0,5,1,0,27,12,1,0,0,0,25,4,10,47,4,19,1,1,0,1,1,0,0,0,0,11,1,0,6,0,7,1,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,56,0,2,2,0,0,0,0,0,0,130,0,1,0,13,3,0,13,3,0,15,0,0,0,0,0,0,0,18,4,0,0,10,87,2,4,2,2,0,5,0,3,0,0,0,3,0,5,16,0,0,0,0,1,2,0,0,137,8,0,5,5,3,4,5,2,6,12,9,0,0,0,0,0,0,5,0,0,0,1,0,11,28,1,812,6.10526315789474,"is software error, see appendix figure a1. 15 the number of pre-registered participants varied across the four mcs: desaulnier (429), larsen (146), moulton (128), and takano (237). participants could indicate they were available for both sessions scheduled for their district, and these were randomized into a session. was 491 constituents.16,17 we did not label the registered participants, so that those conducting the town hall were not aware of who was registered","2018. this page has been taken down, but the video can be found at https://www.youtube.com/watch?v=cosfhwhsp8k, last accessed march 13, 2019. 4 to our knowledge, the only existing study of constituent reactions to telephone town halls comes from a 2007 research report from the congressional institute (congressional institute 2007). this report describ",105599
