file_in	title	journal	%	average marginal component effect	Average treatment effect	carr.{20}experiment	choice experiment	coefficient	condition	conduct.{1,70}experiment	utili[sz].{1,70}experiment	confidence interval	conjoint experiment	control	control group	difference-in-differences	estimator	experimental design	experimental group	experimental research	field experiment	instrumental variable	interaction	internet experiment	intervention	likelihood estimator	manipulation	lab experiment	maximum likelihood estimator	measure	model	multilevel experiment	natural experiment	null result	online survey experiment	p <	p =	p >	p<	p=	p>	participa	population	posttest	pretest	predict	predicted probab	causal	sample size	quasi-experimental	random	random utility model	randomized control trial	RCT	RDD	regression discontinuity design	statistical significance	statistically significant	survey experiment	treatment effect	treatment group	validity	list survey	vignette	vignette experiment	β	effect	design	results	plot	figure	subject	recruit	random.{10}assign	control condition	mechanical turk	mturk	causal inference	µ	yougov	polimetrix	qualtrics	count_experiment	nchar
10.1080_01402382.2017.1320082	How do gender quotas affect public support for women as political leaders?	West European Politics	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	8	24	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	38	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	11	67677
10.1111_j.1468-5965.2011.02172_8.x			0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	6	45022
10.1017_s0007123415000411	Cultivating effective brokers: a party leader's dilemma	British Journal of Political Science	11	0	0	0	0	0	4	0	0	0	0	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	9	47	0	0	0	0	0	2	0	0	0	0	0	1	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	9	6	11	0	2	0	0	0	0	0	0	0	0	0	0	0	5	76946
10.1093_pan_mpw009	Long-term effects in models with temporal dependence	Political Analysis	42	0	0	0	0	2	0	0	0	1	0	4	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	3	1	9	20	0	0	0	0	0	0	0	0	0	0	9	82417
10.1017_s0022381611001708	A field experiment on legislators' home styles: service versus policy	The Journal of Politics	16	0	0	0	0	0	13	1	0	0	0	8	0	0	0	0	0	0	9	0	7	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	1	4	0	1	0	2	0	0	0	0	3	2	19	0	5	0	0	0	0	0	0	0	0	0	0	0	20	59503
10.1080_01402390.2016.1214577	Learning to fight and fighting to learn: practitioners and the role of unit publications in viii fighter command 1943–1944	Journal of Strategic Studies	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	5	70784
10.1111_j.1743-8594.2011.00141.x	Hope or hype? {Legitimacy} and us leadership in a global age	Foreign Policy Analysis	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	9	93320
10.1111_lsq.12113	Do open primaries improve representation? {An} experimental test of california's 2012 top-two primary	Legislative Studies Quarterly	19	0	0	0	0	2	32	8	0	0	0	16	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	6	0	0	1	0	0	0	2	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	22	1	37	6	14	0	0	0	3	3	2	1	0	0	0	0	31	82590
10.1177_0010414015621074	Elections and property rights	Comparative Political Studies	37	0	0	0	0	3	0	1	0	1	0	21	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	4	6	0	3	0	0	6	15	0	0	0	0	0	0	0	0	0	0	6	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	3	29	1	3	2	0	0	0	0	0	2	0	0	0	0	8	71994
10.1017_psrm.2019.12	Voting for the lesser evil: evidence from a conjoint experiment in romania	Political Science Research and Methods	0	0	0	0	2	0	4	0	0	0	8	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	3	8	10	0	2	14	0	0	0	0	0	1	0	0	0	0	22	60951
10.1177_0022002715603099	Citizens' perceptions of policy objectives and support for military action	Journal of Conflict Resolution	2	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	10	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	19	2	15	0	14	0	0	0	0	0	0	0	0	0	0	0	7	70422
10.1016_j.ejpoleco.2017.08.001	Altruistic punishment in elections	European Journal of Political Economy	72	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	1	7	0	0	0	0	9	6	2	0	0	0	0	6	0	0	4	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	2	0	0	0	0	0	0	0	0	0	0	43	68225
10.1080_1540496x.2018.1474736	Analyzing determinants of household financial decision-making: household stock investment in china	Emerging Markets Finance and Trade	29	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	6	41	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	33	2	18	0	4	1	0	0	0	0	0	0	0	0	0	0	5	52599
10.1111_pops.12707	Objective and subjective socioeconomic status as sources of status‐legitimacy effect and legitimation of income inequality	Political Psychology	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	9	19	0	0	0	0	6	0	0	0	0	0	0	1	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	13	0	4	0	0	0	0	0	0	0	0	0	0	0	9	67402
10.1111_pops.12524	"Patriotism} à la carte"""": perceived legitimacy of collective guilt and collective pride as motivators for political behavior"	Political Psychology	10	0	0	0	0	1	19	0	0	0	0	4	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	3	9	0	0	0	0	19	16	0	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	2	5	0	10	1	0	0	0	1	2	0	0	0	0	0	10	66767
10.1016_j.marpol.2020.104252	Opportunities for fishery partnerships to advance climate-ready fisheries science and management	Marine Policy	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	83109
10.1111_padm.12297	Scale and policy impact in participatory-deliberative democracy: lessons from a multi-level process	Public Administration	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	38	0	0	8	0	0	0	0	0	0	0	0	0	0	0	5	67667
10.1086_683832	Credible sources and sophisticated voters: when does new information induce economic voting?	The Journal of Politics	74	0	0	0	0	0	2	0	0	0	0	15	5	0	0	1	0	0	0	1	5	0	0	0	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	19	3	27	0	2	0	0	0	0	0	0	0	0	0	0	0	7	82587
10.1093_poq_nfx025	Within-household selection in mail surveys	Public Opinion Quarterly	53	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	14	0	0	0	0	14	16	3	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	8	4	5	0	7	0	0	0	0	0	0	0	0	0	0	0	29	56522
10.1093_fpa_oraa003	Don't mention the war versus escalating commitment: political party responses to military casualties	Foreign Policy Analysis	7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	0	23	0	0	0	0	6	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	35	2	11	2	10	1	0	0	0	0	0	0	0	0	0	0	5	80389
10.1093_ejil_chaa007	Nudge goes international	European Journal of International Law	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	18	11	1	0	1	1	0	0	0	0	0	1	0	0	0	0	13	61788
10.1177_0022002717721388	A treasure trove of insights	Journal of Conflict Resolution	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	19	80765
10.1093_poq_nfr010	The sword's other edge: perceptions of discrimination and racial policy opinion after obama	Public Opinion Quarterly	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	9	0	0	0	0	13	0	0	0	0	0	1	13	0	0	5	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	10	2	8	0	7	0	0	0	0	0	0	0	0	0	0	0	6	74314
10.1111_ajps.12413	Norms versus action: why voters fail to sanction malfeasance in brazil	American Journal of Political Science	14	0	0	0	0	1	5	2	0	0	0	3	1	0	1	0	0	0	23	0	2	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	2	3	1	0	49	20	0	29	9	16	1	14	1	0	0	1	0	0	1	0	0	0	0	76	75595
10.1093_poq_nfs056	Effects of the 2008 obama presidential campaign on white racial prejudice	Public Opinion Quarterly	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	15	18	0	0	0	0	27	4	1	0	0	0	0	2	0	0	0	0	5	3	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	15	3	6	0	10	0	0	0	0	0	0	0	0	0	0	0	15	71443
10.1080_1060586x.2020.1730121	Demonizing the enemy: the influence of russian state-sponsored media on american audiences	Post-Soviet Affairs	12	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0	0	2	0	0	8	3	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	5	0	0	0	2	6	0	8	1	0	0	0	3	2	0	0	0	0	0	15	66663
10.1007_s11127-015-0235-1	Vincent ostrom's revolutionary science of association	Public Choice	0	0	0	0	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	4	0	0	2	0	0	0	0	0	0	0	0	0	0	22	63476
10.1016_j.marpol.2020.104365	Trial and error: tactical changes in fishing behaviour can help reduce discards and exposure to chokes, but scientific trials can fail to spot this	Marine Policy	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	26	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	23	0	2	0	0	0	0	0	0	0	0	0	0	0	7	70263
10.1093_irap_lcr001	Investigating macroscopic transitions in japanese foreign policy using quantitative text analysis	International Relations of the Asia-Pacific	13	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	0	18	0	0	0	0	0	0	0	0	0	0	0	7	69989
10.1016_j.marpol.2018.10.025	Environmental considerations for impact and preservation reference zones for deep-sea polymetallic nodule mining	Marine Policy	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	11	6	0	5	0	0	0	0	0	0	0	0	0	0	0	7	52457
10.1016_j.electstud.2020.102250	Making them pay: using the norm of honesty to generate costs for political lies	Electoral Studies	68	0	0	0	0	2	55	0	0	0	0	7	0	0	0	0	0	2	0	0	7	0	0	0	5	0	0	7	5	0	0	0	0	3	1	0	0	0	0	0	2	0	0	1	0	1	0	0	2	0	0	0	0	0	1	1	1	0	0	1	0	2	0	0	40	5	19	0	2	2	1	0	2	2	1	0	0	0	0	3	30	70532
10.1111_jcms.12120	With or without force? {European} public opinion on democracy promotion	JCMS: Journal of Common Market Studies	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	37	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	3	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	5	80507
10.1177_0002716217741109	Independent workers: what role for public policy?	The ANNALS of the American Academy of Political and Social Science	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	4	0	15	0	0	0	0	0	0	0	0	0	0	3	6	45872
10.1111_j.1467-9221.2011.00840.x	Motivated closed-mindedness mediates the effect of threat on political conservatism	Political Psychology	3	0	0	0	0	1	39	1	0	0	0	19	0	0	0	0	0	0	0	0	2	0	0	0	15	0	0	6	10	0	0	0	0	27	3	0	0	0	0	0	1	0	0	2	0	6	0	0	3	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	24	0	17	3	6	1	0	0	7	0	0	0	0	0	0	0	30	82760
10.1177_1065912912467851	Media coverage of minority congresswomen and voter evaluations	Political Research Quarterly	53	0	0	0	0	1	5	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	3	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	4	22	0	0	5	0	0	0	0	0	0	0	1	1	0	23	64863
10.1007_s11127-009-9482-3	Varying the intensity of competition in a multiple prize rent seeking experiment	Public Choice	31	0	0	0	8	13	1	0	0	0	0	2	0	0	0	3	0	2	0	0	5	0	0	0	0	0	0	4	49	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3	18	0	0	17	0	0	0	0	0	0	0	0	0	0	53	49488
10.1017_s0143814x15000276	Luck or luxury? {Possible} corruption in the car registration process in the czech republic	Journal of Public Policy	44	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	0	0	0	4	0	0	7	16	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	8	6	38	0	12	38	0	0	0	0	0	0	0	0	0	0	5	104507
10.1016_j.electstud.2018.12.002	Election fraud, digit tests and how humans fabricate vote counts - an experimental approach	Electoral Studies	42	0	0	0	0	0	16	0	1	0	0	4	0	0	0	5	2	0	0	0	0	0	0	0	68	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	67	0	0	0	0	0	0	0	0	0	0	0	0	0	74	62596
10.1177_0305829818781691	Challenges to a quantum-theoretic social theory	Millennium: Journal of International Studies	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	13	47824
10.1016_j.marpol.2016.05.014	Fisheries management approaches as platforms for climate change adaptation: comparing theory and practice in australian fisheries	Marine Policy	5	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	11	88401
10.1080_13501763.2019.1701529	Preferences for european unemployment insurance: a question of economic ideology or eu support?	Journal of European Public Policy	37	0	0	0	0	0	1	3	0	0	6	7	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	3	29	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	13	0	4	1	0	0	0	0	0	0	0	0	0	0	16	54927
10.1111_j.1540-5907.2011.00534.x	Translating into votes: the electoral impacts of spanish-language ballots	American Journal of Political Science	49	0	0	0	0	5	3	0	0	4	0	5	2	0	0	0	0	0	0	0	15	0	1	0	0	0	0	5	28	0	0	0	0	1	2	0	0	0	0	0	7	0	0	1	0	6	0	0	0	0	0	0	0	6	1	2	0	13	0	1	0	0	0	0	19	12	29	1	32	0	1	0	0	0	0	2	0	0	0	0	9	84287
10.1086_704437	What makes foreign policy teams tick: explaining variation in group performance at geopolitical forecasting	The Journal of Politics	12	0	0	0	0	0	14	0	0	0	0	5	0	0	1	5	0	0	0	0	4	0	1	0	0	0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	7	16	28	8	14	1	0	0	0	0	0	0	0	0	0	0	26	85143
10.1177_0022343319832641	Backing up, not backing down: mitigating audience costs through policy substitution	Journal of Peace Research	6	0	0	0	0	0	7	0	0	1	0	4	1	0	0	4	0	1	0	0	0	0	5	0	2	0	0	2	5	0	0	0	0	1	0	0	0	0	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	3	0	1	0	0	0	0	10	5	2	0	18	2	0	0	0	4	8	0	0	0	0	1	59	68712
10.1016_j.spacepol.2014.07.001	Extraterrestrial environmental impact assessments – a foreseeable prerequisite for wise decisions regarding outer space exploration, research and development	Space Policy	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	56949
10.1177_0032329213519423	Revisiting media effects in authoritarian societies	Politics \& Society	12	0	0	0	0	5	0	0	0	0	0	40	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	13	22	0	2	0	0	21	0	0	0	0	0	0	3	0	0	0	0	3	0	0	2	0	0	0	0	0	0	1	0	7	0	3	0	0	0	0	40	7	21	0	3	0	0	0	0	0	0	2	0	0	0	0	12	97822
10.1093_ijpor_edw022	Toxic talk: how online incivility can undermine perceptions of media	International Journal of Public Opinion Research	5	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0	6	38868
10.1093_pan_mpt030	Separating the wheat from the chaff: applications of automated document classification using support vector machines	Political Analysis	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	7	0	2	21	0	0	0	0	0	0	0	0	0	0	5	81800
10.1016_j.electstud.2020.102278	Promoting ethnic equality in campaign messages: survey experimental evidence from nairobi, kenya	Electoral Studies	17	0	0	0	1	0	6	2	0	0	4	4	0	0	0	3	0	0	1	0	6	0	0	0	0	0	0	1	1	0	0	0	0	2	4	0	0	0	0	0	5	0	0	0	0	7	0	0	3	0	0	0	0	0	0	6	3	0	0	1	0	1	1	0	20	6	12	0	0	1	0	0	3	0	0	1	0	0	0	0	27	50334
10.1111_pops.12414	Evaluating the character of people who insult the nation: implications for immigrant integration	Political Psychology	24	0	0	0	0	1	47	0	0	0	0	34	0	0	0	2	1	0	0	0	9	0	0	0	0	0	0	6	2	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	20	0	0	7	3	33	0	16	0	0	0	19	0	1	0	0	0	0	5	12	68456
10.1093_ijpor_edt002	Measuring political participation—testing social desirability bias in a web-survey experiment	International Journal of Public Opinion Research	5	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	3	0	0	0	3	0	0	0	7	0	0	0	0	16	0	0	0	0	0	1	8	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	3	1	0	3	0	1	0	0	13	1	24	0	2	1	0	0	0	0	0	0	0	0	0	0	17	43297
10.1017_pan.2018.39	How cross-validation can go wrong and what to do about it	Political Analysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	6	0	0	0	0	0	0	0	0	0	0	9	22193
10.1007_s11109-016-9375-3	Disputed ownership: parties, issues, and traits in the minds of voters	Political Behavior	12	0	0	0	0	0	4	0	0	5	0	0	0	5	0	0	0	1	0	0	4	0	0	0	8	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	2	0	1	0	0	0	0	0	0	3	0	1	0	1	0	7	0	0	10	6	15	8	2	4	0	0	0	0	0	1	0	6	0	0	36	89046
10.1111_psj.12288	The role of pilot projects in urban climate change policy innovation	Policy Studies Journal	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	24	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	1	0	6	0	0	0	0	0	0	0	0	0	0	0	28	94821
10.1017_s0260210511000131	Provincialising embedded liberalism: film, orientalism and the reconstruction of world order	Review of International Studies	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	29	0	0	0	0	0	0	0	0	0	0	7	104684
10.1017_psrm.2017.6	How campaigns enhance european issues voting during european parliament elections	Political Science Research and Methods	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	16	23	0	1	0	0	7	0	1	0	0	0	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	3	6	1	10	19	1	0	0	0	0	0	0	0	0	0	11	64753
10.1017_s1049096518000379	Ethics abroad: fieldwork in fragile and violent contexts	PS: Political Science \& Politics	1	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	6	3	0	0	0	0	0	0	0	0	0	14	53171
10.1016_j.ejpoleco.2009.11.008	What ethics can learn from experimental economics — if anything	European Journal of Political Economy	2	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	21	1	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	68	64966
10.1016_j.ejpoleco.2015.09.004	Choosing a future based on the past: institutions, behavior, and path dependence	European Journal of Political Economy	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	20	5	2	0	0	0	0	0	0	0	0	0	0	0	20	82113
10.1093_jopart_muaa034	Management, organizational performance, and task clarity: evidence from ghana's civil service	Journal of Public Administration Research and Theory	17	0	0	0	0	6	1	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	3	15	0	19	2	0	0	0	0	0	0	0	0	0	0	7	95475
10.1177_1065912916671829	From the constituent's eye	Political Research Quarterly	9	0	0	0	0	0	11	1	0	0	0	4	0	0	0	7	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	11	10	17	0	8	1	0	0	1	4	9	0	0	0	0	0	32	54684
10.1111_psj.12306	Cross‐coalition coordination in collaborative environmental governance processes	Policy Studies Journal	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	20	6	0	2	1	0	0	0	0	0	0	0	0	0	0	5	82822
10.1080_14747731.2010.493018	Latin america and the trans/national debate: a conversation piece	Globalizations	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	9	0	0	0	0	0	0	0	0	0	0	8	68499
